Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   80.3218  -220.2874  1722.6253     0.0634    -0.6912    -0.7199     0.2704    -0.6825     0.6790    -0.9607    -0.2377     0.1436
   80.3306  -220.3821  1722.5273     0.0657    -0.6962    -0.7149     0.3156    -0.6651     0.6768    -0.9466    -0.2701     0.1760
   80.3381  -220.4607  1722.4471     0.0673    -0.7003    -0.7106     0.1800    -0.6920     0.6991    -0.9814    -0.1750     0.0795
   80.3464  -220.5470  1722.3599     0.0674    -0.7030    -0.7080    -0.3361    -0.6841     0.6473    -0.9394     0.1943    -0.2824

[Main Branch Set] Branch Segment 2:

Point (31.8365, -194.6762, 1728.3866) connects to:
    Branch Segment 3

        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   38.8695  -194.3247  1737.0443    -0.9053     0.3870    -0.1749    -0.4058    -0.9097     0.0876    -0.1252     0.1503     0.9807
   38.6603  -194.2438  1737.0050    -0.9304     0.3242    -0.1709    -0.3333    -0.9424     0.0269    -0.1524     0.0820     0.9849
   38.4988  -194.1918  1736.9756    -0.9446     0.2802    -0.1710    -0.2788    -0.9598    -0.0325    -0.1732     0.0170     0.9847
   38.3352  -194.1472  1736.9460    -0.9557     0.2380    -0.1732    -0.2296    -0.9710    -0.0673    -0.1841    -0.0246     0.9826
   38.1692  -194.1096  1736.9158    -0.9643     0.1976    -0.1763    -0.1848    -0.9790    -0.0860    -0.1896    -0.0503     0.9806
   38.0004  -194.0785  1736.8847    -0.9706     0.1593    -0.1805    -0.1370    -0.9820    -0.1299    -0.1979    -0.1014     0.9750
   37.8287  -194.0535  1736.8523    -0.9743     0.1254    -0.1871    -0.0723    -0.9609    -0.2673    -0.2133    -0.2469     0.9453
   37.6537  -194.0337  1736.8180    -0.9762     0.0955    -0.1950    -0.0478    -0.9706    -0.2359    -0.2117    -0.2210     0.9520
   37.4752  -194.0187  1736.7816    -0.9765     0.0702    -0.2039     0.0320    -0.8878    -0.4591    -0.2132    -0.4548     0.8647
   37.2932  -194.0075  1736.7426    -0.9755     0.0501    -0.2143     0.0558    -0.8858    -0.4608    -0.2129    -0.4614     0.8612
   37.1076  -193.9996  1736.7008    -0.9738     0.0343    -0.2247     0.1271    -0.7371    -0.6637    -0.1884    -0.6749     0.7135
   36.9185  -193.9940  1736.6560    -0.9713     0.0236    -0.2367     0.1794    -0.5806    -0.7942    -0.1561    -0.8138     0.5597
   36.7262  -193.9901  1736.6078    -0.9683     0.0168    -0.2491     0.2334    -0.2932    -0.9271    -0.0886    -0.9559     0.2800
   36.5307  -193.9870  1736.5562    -0.9651     0.0141    -0.2616     0.2579    -0.1236    -0.9582    -0.0459    -0.9922     0.1156
   36.3326  -193.9841  1736.5010    -0.9613     0.0149    -0.2750     0.2705     0.2386    -0.9327     0.0517    -0.9710    -0.2334
   36.1324  -193.9806  1736.4422    -0.9573     0.0188    -0.2886     0.2817     0.2874    -0.9155     0.0657    -0.9576    -0.2804
   35.9306  -193.9760  1736.3797    -0.9526     0.0255    -0.3030     0.2743     0.5019    -0.8202     0.1312    -0.8645    -0.4852
   35.7279  -193.9696  1736.3135    -0.9476     0.0345    -0.3175     0.2901     0.5088    -0.8105     0.1336    -0.8602    -0.4922
   35.5250  -193.9611  1736.2437    -0.9419     0.0453    -0.3329     0.2962     0.5796    -0.7591     0.1586    -0.8136    -0.5593
   35.3229  -193.9500  1736.1702    -0.9351     0.0577    -0.3498     0.3221     0.5504    -0.7703     0.1481    -0.8329    -0.5332
   35.1224  -193.9362  1736.0930    -0.9273     0.0708    -0.3677     0.3419     0.5602    -0.7545     0.1526    -0.8253    -0.5436
   34.9244  -193.9195  1736.0121    -0.9183     0.0850    -0.3865     0.3634     0.5683    -0.7382     0.1569    -0.8184    -0.5528
   34.7298  -193.8998  1735.9276    -0.9079     0.1000    -0.4072     0.3966     0.5195    -0.7569     0.1358    -0.8486    -0.5113
   34.5395  -193.8772  1735.8393    -0.8956     0.1138    -0.4301     0.4357     0.4193    -0.7964     0.0897    -0.9007    -0.4251
   34.3544  -193.8521  1735.7472    -0.8814     0.1278    -0.4547     0.4590     0.4584    -0.7610     0.1112    -0.8795    -0.4627
   34.1754  -193.8245  1735.6512    -0.8643     0.1408    -0.4828     0.5024     0.2844    -0.8165     0.0224    -0.9483    -0.3165
   34.0033  -193.7951  1735.5509    -0.8446     0.1512    -0.5135     0.5351     0.2673    -0.8014     0.0161    -0.9517    -0.3067
   33.8387  -193.7643  1735.4463    -0.8217     0.1604    -0.5469     0.5691     0.1804    -0.8022    -0.0300    -0.9704    -0.2395
   33.6822  -193.7326  1735.3369    -0.7946     0.1665    -0.5839     0.6017     0.0863    -0.7941    -0.0818    -0.9823    -0.1688
   33.5345  -193.7008  1735.2226    -0.7638     0.1685    -0.6231     0.6318    -0.0026    -0.7751    -0.1322    -0.9857    -0.1045
   33.3957  -193.6696  1735.1029    -0.7280     0.1665    -0.6651     0.6647    -0.0666    -0.7442    -0.1682    -0.9838    -0.0622
   33.2663  -193.6397  1734.9774    -0.6875     0.1598    -0.7084     0.6914    -0.1541    -0.7058    -0.2220    -0.9750    -0.0046
   33.1463  -193.6119  1734.8458    -0.6427     0.1476    -0.7518     0.7180    -0.2263    -0.6582    -0.2673    -0.9628     0.0395
   33.0358  -193.5870  1734.7077    -0.5940     0.1304    -0.7938     0.7429    -0.2898    -0.6035    -0.3087    -0.9482     0.0753
   32.9346  -193.5657  1734.5628    -0.5419     0.1078    -0.8335     0.7599    -0.3608    -0.5407    -0.3590    -0.9264     0.1136
   32.8426  -193.5488  1734.4106    -0.4882     0.0812    -0.8690     0.7815    -0.4026    -0.4767    -0.3886    -0.9118     0.1331
   32.7594  -193.5368  1734.2511    -0.4343     0.0509    -0.8993     0.7815    -0.4752    -0.4043    -0.4479    -0.8784     0.1666
   32.6847  -193.5305  1734.0839    -0.3820     0.0182    -0.9240     0.7913    -0.5101    -0.3371    -0.4775    -0.8599     0.1804
   32.6178  -193.5302  1733.9090    -0.3327    -0.0155    -0.9429     0.7805    -0.5657    -0.2662    -0.5293    -0.8245     0.2003
   32.5584  -193.5365  1733.7265    -0.2872    -0.0495    -0.9566     0.7733    -0.6013    -0.2011    -0.5652    -0.7975     0.2110
   32.5057  -193.5495  1733.5366    -0.2473    -0.0819    -0.9655     0.7553    -0.6404    -0.1392    -0.6069    -0.7637     0.2202
   32.4591  -193.5694  1733.3395    -0.2115    -0.1133    -0.9708     0.7336    -0.6747    -0.0811    -0.6458    -0.7293     0.2259
   32.4181  -193.5963  1733.1358    -0.1810    -0.1428    -0.9731     0.6984    -0.7153    -0.0249    -0.6925    -0.6841     0.2292
   32.3819  -193.6300  1732.9261    -0.1559    -0.1694    -0.9731     0.6711    -0.7411     0.0215    -0.7248    -0.6497     0.2292
   32.3499  -193.6702  1732.7113    -0.1345    -0.1944    -0.9717     0.6262    -0.7767     0.0687    -0.7680    -0.5992     0.2262
   32.3216  -193.7167  1732.4923    -0.1173    -0.2170    -0.9691     0.5733    -0.8116     0.1124    -0.8109    -0.5424     0.2196
   32.2963  -193.7688  1732.2704    -0.1037    -0.2372    -0.9659     0.5268    -0.8368     0.1489    -0.8436    -0.4934     0.2118
   32.2736  -193.8260  1732.0468    -0.0924    -0.2555    -0.9624     0.5063    -0.8443     0.1755    -0.8574    -0.4710     0.2074
   32.2531  -193.8874  1731.8230    -0.0841    -0.2712    -0.9588     0.4026    -0.8895     0.2162    -0.9115    -0.3678     0.1840
   32.2343  -193.9521  1731.6007    -0.0778    -0.2860    -0.9551     0.3592    -0.9017     0.2408    -0.9300    -0.3243     0.1729
   32.2170  -194.0194  1731.3816    -0.0732    -0.2988    -0.9515     0.2921    -0.9186     0.2660    -0.9536    -0.2585     0.1545
   32.2009  -194.0880  1731.1674    -0.0695    -0.3099    -0.9482     0.3027    -0.9123     0.2759    -0.9505    -0.2679     0.1572
   32.1860  -194.1570  1730.9602    -0.0670    -0.3201    -0.9450     0.1258    -0.9423     0.3103    -0.9898    -0.0981     0.1034
   32.1720  -194.2253  1730.7616    -0.0660    -0.3288    -0.9421     0.0920    -0.9421     0.3224    -0.9936    -0.0653     0.0925
   32.1589  -194.2917  1730.5738    -0.0652    -0.3361    -0.9396     0.1317    -0.9362     0.3257    -0.9891    -0.1025     0.1053
   32.1468  -194.3552  1730.3984    -0.0642    -0.3439    -0.9368     0.0964    -0.9365     0.3372    -0.9933    -0.0686     0.0933
   32.1357  -194.4147  1730.2374    -0.0656    -0.3458    -0.9360    -0.6922     0.6914    -0.2069     0.7187     0.6344    -0.2847
   32.1257  -194.4692  1730.0923    -0.0608    -0.3622    -0.9301     0.2901    -0.8980     0.3308    -0.9551    -0.2497     0.1597
   32.1168  -194.5178  1729.9649    -0.0778    -0.3299    -0.9408    -0.4051     0.8727    -0.2725     0.9110     0.3599    -0.2016
   32.0907  -194.5748  1729.7445    -0.1402    -0.1863    -0.9724    -0.3730     0.9197    -0.1224     0.9172     0.3456    -0.1984
   32.0339  -194.6279  1729.3889    -0.1695    -0.1107    -0.9793    -0.3526     0.9347    -0.0446     0.9203     0.3377    -0.1974
   31.8365  -194.6762  1728.3866    -0.2063    -0.0106    -0.9784    -0.3587     0.9312     0.0656     0.9104     0.3644    -0.1959

[Main Branch Set] Branch Segment 3:

Point (31.8365, -194.6762, 1728.3866) connects from:
    Branch Segment 2

        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   31.8365  -194.6762  1728.3866    -0.0261    -0.9992     0.0287    -0.9701     0.0323     0.2404    -0.2411    -0.0215    -0.9703
   31.8323  -194.8320  1728.3911    -0.0275    -0.9992     0.0290    -0.9828     0.0324     0.1820    -0.1828    -0.0235    -0.9829
   31.8258  -195.0665  1728.3979    -0.0274    -0.9992     0.0288     0.9368    -0.0357    -0.3480     0.3487     0.0175     0.9371
   31.8195  -195.2989  1728.4046    -0.0272    -0.9992     0.0291    -0.7608     0.0396     0.6477    -0.6484    -0.0045    -0.7613
   31.8132  -195.5276  1728.4113    -0.0275    -0.9992     0.0292     0.6746    -0.0401    -0.7371     0.7377    -0.0006     0.6751
   31.8071  -195.7514  1728.4178    -0.0270    -0.9992     0.0290     0.7801    -0.0029     0.6257    -0.6251     0.0395     0.7795
   31.8012  -195.9687  1728.4241    -0.0275    -0.9992     0.0288    -0.8775     0.0104    -0.4794     0.4787    -0.0384    -0.8771
   31.7954  -196.1783  1728.4301    -0.0273    -0.9992     0.0286     0.9751    -0.0203     0.2208    -0.2200     0.0339     0.9749
   31.7900  -196.3789  1728.4359    -0.0270    -0.9992     0.0292    -0.7833     0.0393     0.6205    -0.6211    -0.0062    -0.7837
   31.7848  -196.5693  1728.4415    -0.0274    -0.9992     0.0293     0.3208    -0.0365    -0.9465     0.9468    -0.0165     0.3215
   31.7799  -196.7482  1728.4467    -0.0275    -0.9992     0.0289    -0.9538     0.0176    -0.2998     0.2991    -0.0358    -0.9536
   31.7753  -196.9145  1728.4515    -0.0278    -0.9992     0.0288    -0.7864     0.0040    -0.6178     0.6172    -0.0398    -0.7858
   31.7711  -197.0673  1728.4559    -0.0268    -0.9992     0.0288     0.9994    -0.0262     0.0217    -0.0209     0.0293     0.9994
   31.7674  -197.2056  1728.4599    -0.0273    -0.9992     0.0292    -0.9534     0.0348     0.2997    -0.3005    -0.0196    -0.9536
   31.7640  -197.3285  1728.4635    -0.0274    -0.9992     0.0292     0.9490    -0.0352    -0.3133     0.3141     0.0191     0.9492
   31.7611  -197.4353  1728.4666    -0.0271    -0.9992     0.0288    -0.6282    -0.0054    -0.7780     0.7776    -0.0391    -0.6276
   31.7576  -197.5617  1728.4702    -0.0286    -0.9992     0.0281    -0.9615     0.0198    -0.2740     0.2732    -0.0349    -0.9613

[Main Branch Set] Branch Segment 4:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   77.4032  -163.4362  1715.5290    -0.8441     0.5180    -0.1386    -0.4892    -0.6381     0.5946     0.2195     0.5697     0.7920
   77.2796  -163.3605  1715.5088    -0.8452     0.5164    -0.1375    -0.5185    -0.7303     0.4447     0.1292     0.4471     0.8851
   77.1441  -163.2780  1715.4869    -0.8471     0.5137    -0.1360    -0.5229    -0.7603     0.3853     0.0945     0.3975     0.9127
   77.0306  -163.2094  1715.4688    -0.8488     0.5114    -0.1343    -0.4676    -0.6075     0.6421     0.2468     0.6078     0.7548
   76.9010  -163.1316  1715.4485    -0.8509     0.5085    -0.1318    -0.5006    -0.7087     0.4972     0.1594     0.4890     0.8576
   76.7567  -163.0458  1715.4264    -0.8533     0.5051    -0.1293    -0.4817    -0.6688     0.5663     0.1996     0.5455     0.8140
   76.5990  -162.9529  1715.4028    -0.8560     0.5014    -0.1263    -0.4853    -0.6948     0.5308     0.1784     0.5156     0.8381
   76.4292  -162.8541  1715.3782    -0.8592     0.4969    -0.1221    -0.4355    -0.5847     0.6845     0.2687     0.6412     0.7188
   76.2491  -162.7506  1715.3532    -0.8626     0.4922    -0.1166    -0.4241    -0.5782     0.6970     0.2757     0.6507     0.7075
   76.0600  -162.6436  1715.3284    -0.8668     0.4862    -0.1105    -0.4588    -0.6910     0.5586     0.1952     0.5349     0.8220
   75.8637  -162.5345  1715.3042    -0.8712     0.4799    -0.1030    -0.3607    -0.4837     0.7974     0.3329     0.7319     0.5945
   75.6616  -162.4243  1715.2815    -0.8764     0.4724    -0.0934    -0.4129    -0.6374     0.6506     0.2478     0.6087     0.7537
   75.4553  -162.3145  1715.2608    -0.8822     0.4637    -0.0825    -0.3463    -0.5199     0.7809     0.3192     0.7174     0.6192
   75.2463  -162.2061  1715.2429    -0.8882     0.4542    -0.0689    -0.3425    -0.5548     0.7582     0.3061     0.6971     0.6484
   75.0361  -162.1003  1715.2285    -0.8949     0.4431    -0.0526    -0.3009    -0.5122     0.8044     0.3295     0.7357     0.5917
   74.8259  -161.9981  1715.2184    -0.9022     0.4300    -0.0334    -0.2949    -0.5584     0.7754     0.3148     0.7094     0.6306
   74.6170  -161.9006  1715.2132    -0.9095     0.4155    -0.0109    -0.2345    -0.4913     0.8388     0.3432     0.7655     0.5443
   74.4106  -161.8085  1715.2137    -0.9170     0.3985     0.0161    -0.2215    -0.5424     0.8104     0.3317     0.7395     0.5857
   74.2076  -161.7228  1715.2206    -0.9243     0.3786     0.0475    -0.1664    -0.5120     0.8427     0.3434     0.7711     0.5362
   74.0088  -161.6440  1715.2345    -0.9308     0.3559     0.0830    -0.1368    -0.5500     0.8239     0.3389     0.7556     0.5606
   73.8149  -161.5728  1715.2559    -0.9361     0.3289     0.1247    -0.0752    -0.5333     0.8426     0.3437     0.7794     0.5239
   73.6266  -161.5097  1715.2856    -0.9387     0.2990     0.1718    -0.0182    -0.5404     0.8412     0.3443     0.7865     0.5127
   73.4443  -161.4549  1715.3238    -0.9384     0.2640     0.2228     0.0272    -0.5865     0.8095     0.3444     0.7657     0.5433
   73.2681  -161.4089  1715.3709    -0.9336     0.2246     0.2791     0.1116    -0.5580     0.8223     0.3405     0.7989     0.4959
   73.0984  -161.3717  1715.4273    -0.9232     0.1813     0.3388     0.1679    -0.6029     0.7800     0.3457     0.7769     0.5262
   72.9351  -161.3435  1715.4931    -0.9068     0.1349     0.3993     0.2518    -0.5865     0.7699     0.3380     0.7987     0.4979
   72.7782  -161.3241  1715.5683    -0.8840     0.0855     0.4596     0.3101    -0.6285     0.7133     0.3498     0.7731     0.5291
   72.6274  -161.3137  1715.6530    -0.8551     0.0354     0.5172     0.3971    -0.5966     0.6974     0.3332     0.8017     0.4962
   72.4826  -161.3118  1715.7469    -0.8218    -0.0140     0.5696     0.4426    -0.6452     0.6227     0.3588     0.7639     0.5364
   72.3433  -161.3185  1715.8498    -0.7848    -0.0623     0.6167     0.5196    -0.6086     0.5997     0.3379     0.7910     0.5100
   72.2093  -161.3333  1715.9614    -0.7465    -0.1062     0.6568     0.5592    -0.6352     0.5328     0.3606     0.7650     0.5336
   72.0800  -161.3559  1716.0811    -0.7091    -0.1477     0.6895     0.5979    -0.6443     0.4769     0.3738     0.7504     0.5451
   71.9550  -161.3861  1716.2084    -0.6729    -0.1850     0.7162     0.6389    -0.6334     0.4367     0.3728     0.7514     0.5444
   71.8339  -161.4233  1716.3426    -0.6400    -0.2174     0.7370     0.6596    -0.6474     0.3818     0.3941     0.7305     0.5577
   71.7161  -161.4671  1716.4831    -0.6103    -0.2468     0.7527     0.6679    -0.6712     0.3215     0.4259     0.6990     0.5745
   71.6012  -161.5172  1716.6291    -0.5847    -0.2733     0.7638     0.6582    -0.7102     0.2497     0.4742     0.6487     0.5952
   71.4887  -161.5731  1716.7797    -0.5630    -0.2960     0.7716     0.6844    -0.6903     0.2346     0.4632     0.6602     0.5912
   71.3782  -161.6342  1716.9343    -0.5450    -0.3159     0.7767     0.6227    -0.7728     0.1226     0.5615     0.5504     0.6179
   71.2693  -161.7001  1717.0919    -0.5306    -0.3342     0.7790     0.6043    -0.7936     0.0711     0.5944     0.5084     0.6230
   71.1617  -161.7703  1717.2517    -0.5197    -0.3501     0.7794     0.5164    -0.8554    -0.0399     0.6807     0.3817     0.6253
   71.0549  -161.8443  1717.4130    -0.5120    -0.3644     0.7779     0.4169    -0.8972    -0.1459     0.7511     0.2496     0.6112
   70.9487  -161.9217  1717.5750    -0.5067    -0.3772     0.7752     0.3197    -0.9173    -0.2374     0.8007     0.1276     0.5854
   70.8429  -162.0019  1717.7370    -0.5040    -0.3885     0.7714     0.1044    -0.9140    -0.3921     0.8574    -0.1171     0.5012
   70.7372  -162.0845  1717.8984    -0.5035    -0.3982     0.7668    -0.0176    -0.8825    -0.4699     0.8638    -0.2501     0.4373
   70.6315  -162.1689  1718.0587    -0.5048    -0.4066     0.7615    -0.2274    -0.7883    -0.5717     0.8327    -0.4618     0.3055
   70.5255  -162.2548  1718.2175    -0.5081    -0.4135     0.7556    -0.4725    -0.5996    -0.6459     0.7201    -0.6852     0.1093
   70.4192  -162.3415  1718.3743    -0.5124    -0.4189     0.7497    -0.4752    -0.5888    -0.6538     0.7153    -0.6913     0.1026
   70.3125  -162.4287  1718.5289    -0.5187    -0.4227     0.7431    -0.7387    -0.2160    -0.6384     0.4304    -0.8801    -0.2003
   70.2051  -162.5158  1718.6810    -0.5260    -0.4245     0.7370    -0.7722    -0.1247    -0.6230     0.3564    -0.8968    -0.2621
   70.0971  -162.6024  1718.8307    -0.5337    -0.4247     0.7313    -0.8216     0.0555    -0.5674     0.2004    -0.9036    -0.3785
   69.9883  -162.6881  1718.9779    -0.5432    -0.4229     0.7253    -0.8390     0.2410    -0.4878     0.0315    -0.8735    -0.4858
   69.8785  -162.7724  1719.1226    -0.5534    -0.4185     0.7201    -0.8101     0.4714    -0.3486    -0.1935    -0.7763    -0.5999
   69.7677  -162.8548  1719.2650    -0.5640    -0.4121     0.7156    -0.7981     0.4945    -0.3443    -0.2119    -0.7653    -0.6078
   69.6557  -162.9350  1719.4052    -0.5759    -0.4033     0.7111    -0.7370     0.6325    -0.2381    -0.3538    -0.6613    -0.6615
   69.5423  -163.0125  1719.5434    -0.5880    -0.3920     0.7075    -0.6920     0.6966    -0.1893    -0.4187    -0.6009    -0.6809
   69.4274  -163.0870  1719.6799    -0.6007    -0.3780     0.7045    -0.6362     0.7596    -0.1350    -0.4841    -0.5293    -0.6968
   69.3108  -163.1580  1719.8149    -0.6138    -0.3614     0.7019    -0.5951     0.7960    -0.1105    -0.5187    -0.4856    -0.7037
   69.1923  -163.2253  1719.9487    -0.6274    -0.3428     0.6992    -0.5779     0.8068    -0.1231    -0.5219    -0.4813    -0.7043
   69.0716  -163.2885  1720.0814    -0.6417    -0.3215     0.6964    -0.5267     0.8447    -0.0954    -0.5575    -0.4280    -0.7113
   68.9485  -163.3473  1720.2133    -0.6557    -0.2978     0.6938    -0.4918     0.8657    -0.0932    -0.5728    -0.4023    -0.7142
   68.8228  -163.4014  1720.3446    -0.6698    -0.2725     0.6907    -0.4737     0.8731    -0.1149    -0.5718    -0.4042    -0.7139
   68.6944  -163.4506  1720.4753    -0.6838    -0.2458     0.6870    -0.4496     0.8835    -0.1313    -0.5747    -0.3987    -0.7147
   68.5629  -163.4947  1720.6056    -0.6982    -0.2174     0.6821    -0.4427     0.8799    -0.1727    -0.5626    -0.4225    -0.7106
   68.4282  -163.5334  1720.7353    -0.7123    -0.1879     0.6763    -0.4041     0.8976    -0.1763    -0.5739    -0.3988    -0.7152
   68.2902  -163.5666  1720.8645    -0.7256    -0.1581     0.6697    -0.3960     0.8918    -0.2186    -0.5627    -0.4238    -0.7097
   68.1488  -163.5942  1720.9931    -0.7387    -0.1275     0.6619    -0.3686     0.8985    -0.2384    -0.5643    -0.4201    -0.7107
   68.0038  -163.6160  1721.1210    -0.7517    -0.0969     0.6523    -0.3869     0.8659    -0.3172    -0.5341    -0.4908    -0.6884
   67.8552  -163.6320  1721.2478    -0.7642    -0.0659     0.6416    -0.3248     0.8987    -0.2946    -0.5572    -0.4336    -0.7082
   67.7031  -163.6419  1721.3734    -0.7758    -0.0349     0.6300    -0.3384     0.8657    -0.3688    -0.5325    -0.4993    -0.6835
   67.5476  -163.6459  1721.4975    -0.7868    -0.0052     0.6172    -0.3015     0.8758    -0.3769    -0.5386    -0.4826    -0.6906
   67.3888  -163.6439  1721.6199    -0.7972     0.0254     0.6032    -0.2887     0.8615    -0.4177    -0.5303    -0.5071    -0.6794
   67.2269  -163.6357  1721.7402    -0.8063     0.0554     0.5888    -0.2409     0.8785    -0.4126    -0.5402    -0.4745    -0.6950
   67.0623  -163.6215  1721.8583    -0.8148     0.0844     0.5736    -0.2565     0.8348    -0.4872    -0.5200    -0.5441    -0.6585
   66.8952  -163.6013  1721.9737    -0.8223     0.1137     0.5575    -0.1840     0.8741    -0.4496    -0.5384    -0.4723    -0.6979
   66.7261  -163.5750  1722.0864    -0.8278     0.1429     0.5425    -0.1473     0.8778    -0.4559    -0.5413    -0.4573    -0.7056
   66.5555  -163.5427  1722.1963    -0.8324     0.1714     0.5270    -0.1316     0.8626    -0.4885    -0.5383    -0.4759    -0.6955
   66.3839  -163.5045  1722.3031    -0.8356     0.2001     0.5117    -0.0604     0.8922    -0.4476    -0.5461    -0.4049    -0.7334
   66.2118  -163.4604  1722.4069    -0.8370     0.2284     0.4972    -0.0304     0.8880    -0.4589    -0.5463    -0.3992    -0.7363
   66.0398  -163.4106  1722.5077    -0.8365     0.2564     0.4842     0.0625     0.9226    -0.3805    -0.5444    -0.2881    -0.7878
   65.8685  -163.3551  1722.6058    -0.8340     0.2850     0.4725     0.1019     0.9211    -0.3759    -0.5423    -0.2653    -0.7972
   65.6986  -163.2940  1722.7012    -0.8296     0.3130     0.4624     0.1918     0.9375    -0.2905    -0.5244    -0.1523    -0.8377
   65.5306  -163.2276  1722.7944    -0.8229     0.3405     0.4548     0.2617     0.9377    -0.2285    -0.5043    -0.0690    -0.8608
   65.3652  -163.1560  1722.8857    -0.8139     0.3682     0.4494     0.3453     0.9287    -0.1354    -0.4672     0.0450    -0.8830
   65.2029  -163.0794  1722.9756    -0.8028     0.3949     0.4467     0.4194     0.9066    -0.0477    -0.4238     0.1490    -0.8934
   65.0442  -162.9981  1723.0646    -0.7893     0.4210     0.4469     0.4951     0.8669     0.0577    -0.3632     0.2668    -0.8927
   64.8896  -162.9123  1723.1533    -0.7733     0.4462     0.4504     0.5664     0.8055     0.1743    -0.2851     0.3899    -0.8756
   64.7396  -162.8224  1723.2423    -0.7552     0.4698     0.4571     0.6194     0.7397     0.2631    -0.2146     0.4818    -0.8496
   64.5944  -162.7287  1723.3323    -0.7347     0.4917     0.4674     0.6687     0.6407     0.3772    -0.1140     0.5897    -0.7996
   64.4544  -162.6316  1723.4240    -0.7121     0.5116     0.4808     0.7004     0.5656     0.4354    -0.0492     0.6468    -0.7611
   64.3197  -162.5315  1723.5180    -0.6882     0.5285     0.4971     0.7228     0.4400     0.5328     0.0628     0.7260    -0.6848
   64.1903  -162.4289  1723.6150    -0.6627     0.5426     0.5161     0.7408     0.3740     0.5580     0.1097     0.7521    -0.6498
   64.0663  -162.3242  1723.7155    -0.6364     0.5535     0.5372     0.7383     0.2356     0.6319     0.2232     0.7988    -0.5586
   63.9476  -162.2181  1723.8200    -0.6099     0.5602     0.5605     0.7372     0.1416     0.6607     0.2908     0.8161    -0.4994
   63.8339  -162.1110  1723.9291    -0.5838     0.5633     0.5848     0.7199     0.0261     0.6936     0.3754     0.8259    -0.4207
   63.7249  -162.0035  1724.0431    -0.5583     0.5625     0.6099     0.7048    -0.0663     0.7063     0.4378     0.8241    -0.3594
   63.6204  -161.8962  1724.1623    -0.5340     0.5577     0.6355     0.6532    -0.2051     0.7289     0.5369     0.8043    -0.2547
   63.5198  -161.7897  1724.2869    -0.5127     0.5494     0.6598     0.6181    -0.2971     0.7278     0.5959     0.7810    -0.1873
   63.4225  -161.6845  1724.4168    -0.4935     0.5376     0.6837     0.5502    -0.4158     0.7241     0.6736     0.7336    -0.0906
   63.3281  -161.5813  1724.5522    -0.4772     0.5223     0.7068     0.4576    -0.5389     0.7072     0.7503     0.6609     0.0181
   63.2359  -161.4807  1724.6927    -0.4648     0.5044     0.7277     0.3585    -0.6443     0.6755     0.8096     0.5749     0.1186
   63.1452  -161.3832  1724.8382    -0.4554     0.4841     0.7471     0.2682    -0.7256     0.6337     0.8489     0.4890     0.2006
   63.0554  -161.2893  1724.9882    -0.4505     0.4617     0.7641     0.0774    -0.8325     0.5486     0.8894     0.3063     0.3393
   62.9656  -161.1995  1725.1423    -0.4492     0.4377     0.7789     0.0080    -0.8698     0.4934     0.8934     0.2279     0.3872
   62.8753  -161.1142  1725.2999    -0.4516     0.4119     0.7915    -0.1618    -0.9101     0.3814     0.8774     0.0442     0.4776
   62.7838  -161.0340  1725.4603    -0.4578     0.3849     0.8014    -0.2651    -0.9195     0.2902     0.8486    -0.0796     0.5230
   62.6904  -160.9590  1725.6230    -0.4673     0.3571     0.8088    -0.3541    -0.9138     0.1989     0.8101    -0.1934     0.5535
   62.5946  -160.8897  1725.7871    -0.4807     0.3281     0.8132    -0.4698    -0.8794     0.0771     0.7404    -0.3449     0.5768
   62.4957  -160.8263  1725.9519    -0.4967     0.2983     0.8150    -0.4755    -0.8791     0.0319     0.7260    -0.3718     0.5785
   62.3934  -160.7690  1726.1167    -0.5156     0.2685     0.8136    -0.5883    -0.8013    -0.1084     0.6229    -0.5346     0.5712
   62.2871  -160.7178  1726.2806    -0.5371     0.2380     0.8093    -0.5532    -0.8237    -0.1249     0.6368    -0.5147     0.5740
   62.1766  -160.6730  1726.4431    -0.5597     0.2068     0.8025    -0.6021    -0.7669    -0.2223     0.5694    -0.6075     0.5538
   62.0616  -160.6345  1726.6035    -0.5842     0.1758     0.7923    -0.5983    -0.7530    -0.2741     0.5484    -0.6341     0.5451
   61.9419  -160.6024  1726.7611    -0.6099     0.1444     0.7792    -0.6063    -0.7182    -0.3414     0.5103    -0.6806     0.5257
