Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   -7.4243  -236.4230  1837.5888    -0.5389    -0.8182    -0.2003    -0.7051     0.5682    -0.4241     0.4608    -0.0873    -0.8832
   -7.8841  -237.0769  1837.4091    -0.5807    -0.7772    -0.2424    -0.4441     0.5520    -0.7057     0.6823    -0.3022    -0.6657
   -8.3668  -237.6907  1837.1888    -0.6059    -0.7357    -0.3027    -0.2051     0.5121    -0.8341     0.7686    -0.4433    -0.4611
   -8.8553  -238.2630  1836.9212    -0.6148    -0.6982    -0.3669    -0.0254     0.4825    -0.8755     0.7883    -0.5290    -0.3144
   -9.3374  -238.7988  1836.6117    -0.6132    -0.6697    -0.4190     0.0950     0.4640    -0.8807     0.7842    -0.5798    -0.2209
   -9.8083  -239.3080  1836.2769    -0.6103    -0.6552    -0.4453     0.0694     0.5157    -0.8539     0.7891    -0.5520    -0.2693
  -10.2713  -239.8031  1835.9409    -0.6158    -0.6561    -0.4363    -0.3668    -0.2515     0.8957    -0.6973     0.7116    -0.0858
  -10.7365  -240.2963  1835.6310    -0.6344    -0.6683    -0.3884    -0.3363    -0.2138     0.9172    -0.6960     0.7125    -0.0891
  -11.2170  -240.7968  1835.3718    -0.6642    -0.6818    -0.3064    -0.3300    -0.1004     0.9386    -0.6708     0.7246    -0.1583
  -11.7261  -241.3081  1835.1802    -0.6992    -0.6848    -0.2055    -0.3212     0.0440     0.9460    -0.6387     0.7274    -0.2507
  -12.2735  -241.8269  1835.0616    -0.7337    -0.6708    -0.1082    -0.3458     0.2316     0.9093    -0.5849     0.7045    -0.4018
  -12.8632  -242.3429  1835.0078    -0.7673    -0.6403    -0.0343    -0.4422     0.4897     0.7514    -0.4644     0.5918    -0.6589
  -13.4930  -242.8399  1834.9982    -0.8027    -0.5964     0.0035    -0.5738     0.7738     0.2683    -0.1627     0.2133    -0.9633
  -14.1545  -243.2984  1835.0022    -0.8413    -0.5406    -0.0007    -0.5106     0.7951    -0.3274     0.1775    -0.2751    -0.9449
  -14.8348  -243.6990  1834.9843    -0.8808    -0.4704    -0.0540    -0.3146     0.6666    -0.6758     0.3539    -0.5782    -0.7351
  -15.5177  -244.0260  1834.9091    -0.9104    -0.3860    -0.1490    -0.1418     0.6293    -0.7641     0.3887    -0.6746    -0.6276
  -16.1858  -244.2710  1834.7471    -0.9086    -0.2764    -0.3132     0.1326     0.5200    -0.8438     0.3961    -0.8082    -0.4358
  -17.0607  -244.4724  1834.3211    -0.8514    -0.1533    -0.5016     0.3905     0.4530    -0.8014     0.3501    -0.8782    -0.3259
  -17.4050  -244.5268  1834.0952    -0.7969    -0.1038    -0.5951     0.5146     0.3993    -0.7588     0.3164    -0.9109    -0.2648
  -17.9210  -244.5670  1833.6019    -0.6520    -0.0257    -0.7578     0.7459     0.1581    -0.6471     0.1364    -0.9871    -0.0839
  -18.3528  -244.5796  1833.0134    -0.5237    -0.0118    -0.8518     0.8514     0.0282    -0.5238     0.0302    -0.9995    -0.0048
  -18.6865  -244.5912  1832.3517    -0.3762    -0.0259    -0.9262     0.9085    -0.2067    -0.3633    -0.1820    -0.9781     0.1013
  -18.9116  -244.6260  1831.6416    -0.2256    -0.0714    -0.9716     0.9204    -0.3427    -0.1885    -0.3195    -0.9367     0.1430
  -19.0227  -244.7025  1830.9073    -0.0720    -0.1356    -0.9881     0.9070    -0.4211    -0.0083    -0.4150    -0.8968     0.1533
  -19.0210  -244.8309  1830.1685     0.0740    -0.2063    -0.9757     0.8795    -0.4477     0.1613    -0.4701    -0.8701     0.1484
  -18.9153  -245.0129  1829.4392     0.1995    -0.2704    -0.9418     0.8467    -0.4362     0.3046    -0.4932    -0.8583     0.1420
  -18.7217  -245.2423  1828.7265     0.2950    -0.3195    -0.9005     0.8095    -0.4171     0.4132    -0.5076    -0.8509     0.1356
  -18.4625  -245.5079  1828.0318     0.3572    -0.3520    -0.8651     0.7676    -0.4171     0.4867    -0.5322    -0.8379     0.1212
  -18.1638  -245.7966  1827.3521     0.3876    -0.3708    -0.8440     0.6454    -0.5446     0.5356    -0.6583    -0.7523     0.0282
  -17.8523  -246.0964  1826.6822     0.3893    -0.3801    -0.8390    -0.8737    -0.4409    -0.2057    -0.2917     0.8131    -0.5037
  -17.5522  -246.3988  1826.0165     0.3662    -0.3846    -0.8473    -0.9276    -0.0794    -0.3649     0.0730     0.9197    -0.3859
  -17.2823  -246.6998  1825.3502     0.3234    -0.3879    -0.8631    -0.9436    -0.0632    -0.3251     0.0716     0.9196    -0.3864
  -17.0547  -246.9994  1824.6801     0.2671    -0.3919    -0.8804    -0.9629    -0.0719    -0.2601     0.0387     0.9172    -0.3966
  -16.8748  -247.2997  1824.0042     0.2054    -0.3972    -0.8944    -0.9786    -0.0953    -0.1824    -0.0127     0.9128    -0.4083
  -16.7420  -247.6031  1823.3219     0.1454    -0.4024    -0.9038    -0.9892    -0.0760    -0.1253    -0.0182     0.9123    -0.4091
  -16.6526  -247.9098  1822.6330     0.0913    -0.4044    -0.9100    -0.9946     0.0087    -0.1037     0.0499     0.9145    -0.4014
  -16.6014  -248.2168  1821.9370     0.0439    -0.3993    -0.9158    -0.9672     0.2124    -0.1390     0.2501     0.8919    -0.3769
  -16.5846  -248.5171  1821.2336     0.0004    -0.3839    -0.9234    -0.8807     0.4373    -0.1822     0.4737     0.8133    -0.3379
  -16.6007  -248.8016  1820.5221    -0.0426    -0.3562    -0.9334    -0.7707     0.6063    -0.1962     0.6358     0.7110    -0.3004
  -16.6506  -249.0603  1819.8018    -0.0880    -0.3165    -0.9445    -0.7121     0.6830    -0.1625     0.6965     0.6583    -0.2855
  -16.7367  -249.2850  1819.0731    -0.1368    -0.2679    -0.9537    -0.6923     0.7145    -0.1013     0.7085     0.6463    -0.2832
  -16.8615  -249.4711  1818.3369    -0.1874    -0.2157    -0.9583    -0.6957     0.7179    -0.0255     0.6934     0.6619    -0.2846
  -17.0256  -249.6185  1817.5951    -0.2357    -0.1662    -0.9575    -0.7011     0.7114     0.0491     0.6730     0.6829    -0.2842
  -17.2260  -249.7312  1816.8504    -0.2769    -0.1247    -0.9528    -0.7044     0.7008     0.1130     0.6536     0.7024    -0.2819
  -17.4558  -249.8159  1816.1053    -0.3068    -0.0928    -0.9472    -0.6440     0.7531     0.1348     0.7008     0.6514    -0.2908
  -17.7042  -249.8791  1815.3619    -0.3223    -0.0692    -0.9441    -0.3574     0.9324     0.0537     0.8766     0.3548    -0.3252
  -17.9576  -249.9255  1814.6214    -0.3212    -0.0491    -0.9457     0.4286     0.8830    -0.1914     0.8445    -0.4669    -0.2625
  -18.2012  -249.9550  1813.8836    -0.3024    -0.0257    -0.9528     0.7011     0.6713    -0.2406     0.6458    -0.7408    -0.1850
  -18.4207  -249.9630  1813.1474    -0.2660     0.0070    -0.9639     0.7432     0.6383    -0.2005     0.6139    -0.7697    -0.1750
  -18.6038  -249.9411  1812.4113    -0.2140     0.0534    -0.9754     0.7314     0.6707    -0.1237     0.6476    -0.7398    -0.1826
  -18.7415  -249.8790  1811.6740    -0.1501     0.1136    -0.9821     0.7214     0.6919    -0.0303     0.6761    -0.7130    -0.1858
  -18.8281  -249.7683  1810.9351    -0.0795     0.1812    -0.9802     0.7215     0.6890     0.0688     0.6878    -0.7018    -0.1855
  -18.8612  -249.6055  1810.1957    -0.0085     0.2471    -0.9690     0.7337     0.6599     0.1619     0.6794    -0.7095    -0.1868
  -18.8417  -249.3940  1809.4585     0.0581     0.3012    -0.9518     0.7902     0.5687     0.2282     0.6101    -0.7654    -0.2050
  -18.7729  -249.1455  1808.7271     0.1179     0.3358    -0.9345     0.8939     0.3740     0.2472     0.4325    -0.8645    -0.2560
  -18.6603  -248.8786  1808.0054     0.1705     0.3463    -0.9225     0.9852    -0.0441     0.1655     0.0167    -0.9371    -0.3487
  -18.5111  -248.6160  1807.2967     0.2156     0.3310    -0.9187     0.8242    -0.5662    -0.0106    -0.5237    -0.7549    -0.3949
  -18.3341  -248.3801  1806.6024     0.2524     0.2899    -0.9232     0.5148    -0.8481    -0.1256    -0.8193    -0.4436    -0.3633
  -18.1385  -248.1893  1805.9219     0.2791     0.2270    -0.9330     0.2754    -0.9498    -0.1487    -0.9199    -0.2155    -0.3276
  -17.9336  -248.0536  1805.2526     0.2934     0.1522    -0.9438     0.0996    -0.9867    -0.1282    -0.9508    -0.0564    -0.3047
  -17.7272  -247.9729  1804.5902     0.2957     0.0806    -0.9519    -0.0469    -0.9940    -0.0988    -0.9541     0.0739    -0.2901
  -17.5243  -247.9366  1803.9298     0.2901     0.0289    -0.9566    -0.2032    -0.9749    -0.0911    -0.9352     0.2208    -0.2769
  -17.3261  -247.9256  1803.2676     0.2840     0.0088    -0.9588    -0.8476    -0.4652    -0.2553    -0.4482     0.8852    -0.1246
  -17.1290  -247.9161  1802.6012     0.2850     0.0245    -0.9582     0.1793     0.9807     0.0784     0.9416    -0.1941     0.2751
  -16.9253  -247.8838  1801.9310     0.2983     0.0722    -0.9517     0.3096     0.9359     0.1680     0.9029    -0.3448     0.2569
  -16.7042  -247.8086  1801.2598     0.3261     0.1418    -0.9346     0.3966     0.8770     0.2714     0.8581    -0.4592     0.2298
  -16.4538  -247.6777  1800.5924     0.3662     0.2188    -0.9045     0.4696     0.7957     0.3826     0.8034    -0.5648     0.1886
  -16.1639  -247.4880  1799.9342     0.4137     0.2885    -0.8635     0.5441     0.6821     0.4885     0.7299    -0.6719     0.1252
  -15.8279  -247.2456  1799.2901     0.4631     0.3404    -0.8183     0.6285     0.5248     0.5740     0.6249    -0.7802     0.0291
  -15.4450  -246.9647  1798.6631     0.5093     0.3697    -0.7771     0.7287     0.2952     0.6180     0.4579    -0.8810    -0.1190
  -15.0204  -246.6643  1798.0535     0.5489     0.3762    -0.7464     0.8262    -0.1089     0.5527     0.1266    -0.9201    -0.3706
  -14.5642  -246.3652  1797.4586     0.5797     0.3616    -0.7302     0.7072    -0.6683     0.2305    -0.4047    -0.6500    -0.6432
  -14.0895  -246.0868  1796.8734     0.6004     0.3285    -0.7291     0.3434    -0.9293    -0.1359    -0.7222    -0.1688    -0.6707
  -13.6092  -245.8447  1796.2918     0.6103     0.2803    -0.7409     0.0747    -0.9515    -0.2985    -0.7887     0.1269    -0.6016
  -13.1333  -245.6489  1795.7078     0.6112     0.2209    -0.7600    -0.0380    -0.9510    -0.3069    -0.7906     0.2165    -0.5728
  -12.6664  -245.5039  1795.1175     0.6060     0.1577    -0.7797    -0.1171    -0.9518    -0.2835    -0.7868     0.2631    -0.5583
  -12.2075  -245.4089  1794.5195     0.6034     0.0907    -0.7923     0.0309    -0.9954    -0.0904    -0.7968     0.0301    -0.6035
  -11.5660  -245.3533  1793.6771     0.6065     0.0285    -0.7945     0.2580    -0.9523     0.1628    -0.7520    -0.3037    -0.5850
  -11.2838  -245.3451  1793.3111     0.6160     0.0048    -0.7877     0.4047    -0.8598     0.3112    -0.6758    -0.5106    -0.5316
  -10.7988  -245.3583  1792.7123     0.6427    -0.0318    -0.7655     0.7086    -0.3552     0.6097    -0.2913    -0.9343    -0.2057
  -10.2869  -245.3878  1792.1270     0.6742    -0.0432    -0.7373     0.7200    -0.1838     0.6692    -0.1644    -0.9820    -0.0928
   -9.7441  -245.4234  1791.5619     0.7096    -0.0452    -0.7031     0.7035     0.1014     0.7035     0.0395    -0.9938     0.1037
   -9.1715  -245.4560  1791.0219     0.7434    -0.0363    -0.6678     0.6526     0.2579     0.7125     0.1464    -0.9655     0.2154
   -8.5744  -245.4787  1790.5096     0.7727    -0.0203    -0.6344     0.5814     0.4236     0.6946     0.2546    -0.9056     0.3391
   -7.9602  -245.4869  1790.0249     0.7962    -0.0004    -0.6051     0.5185     0.5160     0.6818     0.3119    -0.8566     0.4110
   -7.3359  -245.4795  1789.5659     0.8143     0.0193    -0.5802     0.4697     0.5654     0.6780     0.3411    -0.8246     0.4513
   -6.7061  -245.4583  1789.1296     0.8287     0.0350    -0.5586     0.4844     0.4552     0.7471     0.2804    -0.8897     0.3603
   -6.0713  -245.4281  1788.7129     0.8419     0.0431    -0.5379     0.5269     0.1503     0.8366     0.1169    -0.9877     0.1038
   -5.4283  -245.3954  1788.3137     0.8559     0.0415    -0.5154     0.5097    -0.2349     0.8276    -0.0867    -0.9711    -0.2222
   -4.7713  -245.3675  1787.9313     0.8715     0.0305    -0.4894     0.4542    -0.4264     0.7822    -0.1848    -0.9040    -0.3855
   -4.0946  -245.3504  1787.5661     0.8881     0.0134    -0.4595     0.4117    -0.4680     0.7820    -0.2046    -0.8836    -0.4211
   -3.3947  -245.3473  1787.2200     0.9044    -0.0051    -0.4267     0.3829    -0.4317     0.8167    -0.1884    -0.9020    -0.3884
   -2.6721  -245.3576  1786.8952     0.9192    -0.0197    -0.3933     0.3698    -0.3004     0.8792    -0.1355    -0.9536    -0.2688
   -1.9320  -245.3764  1786.5936     0.9320    -0.0255    -0.3616     0.3615    -0.0066     0.9323    -0.0261    -0.9997     0.0030
   -1.1831  -245.3950  1786.3165     0.9428    -0.0188    -0.3328     0.3090     0.4234     0.8516     0.1249    -0.9058     0.4050
   -0.4353  -245.4026  1786.0641     0.9516     0.0021    -0.3072     0.2036     0.7448     0.6355     0.2301    -0.6673     0.7083
    0.3030  -245.3884  1785.8355     0.9580     0.0371    -0.2845     0.1013     0.8839     0.4565     0.2684    -0.4661     0.8430
    1.0276  -245.3436  1785.6287     0.9611     0.0832    -0.2634     0.0240     0.9248     0.3796     0.2752    -0.3712     0.8868
    1.7400  -245.2635  1785.4411     0.9609     0.1330    -0.2427    -0.0296     0.9212     0.3879     0.2752    -0.3656     0.8892
    2.4470  -245.1485  1785.2700     0.9588     0.1775    -0.2220    -0.0570     0.8852     0.4616     0.2784    -0.4299     0.8589
    3.1586  -245.0040  1785.1125     0.9569     0.2086    -0.2023    -0.0334     0.7705     0.6366     0.2886    -0.6024     0.7442
    3.8849  -244.8392  1784.9658     0.9573     0.2225    -0.1848     0.1181     0.2827     0.9519     0.2641    -0.9330     0.2444
    4.6326  -244.6655  1784.8273     0.9602     0.2207    -0.1711     0.2701    -0.5778     0.7702     0.0711    -0.7858    -0.6144
    5.4022  -244.4936  1784.6944     0.9646     0.2079    -0.1621     0.2534    -0.9005     0.3534    -0.0725    -0.3819    -0.9213
    6.1876  -244.3320  1784.5648     0.9690     0.1898    -0.1579     0.2035    -0.9761     0.0760    -0.1397    -0.1058    -0.9845
    6.9769  -244.1851  1784.4364     0.9723     0.1719    -0.1586     0.1454    -0.9754    -0.1657    -0.1832     0.1380    -0.9733
    7.7561  -244.0533  1784.3078     0.9738     0.1583    -0.1632     0.0551    -0.8607    -0.5061    -0.2206     0.4839    -0.8469
    8.5135  -243.9332  1784.1785     0.9738     0.1519    -0.1694    -0.1067    -0.3526    -0.9297    -0.2010     0.9233    -0.3272
    9.2438  -243.8192  1784.0496     0.9728     0.1531    -0.1737    -0.2189     0.8524    -0.4748     0.0754     0.4999     0.8628
    9.9509  -243.7057  1783.9235     0.9721     0.1598    -0.1716    -0.0249     0.7981     0.6020     0.2332    -0.5809     0.7799
   10.6481  -243.5883  1783.8041     0.9729     0.1673    -0.1596     0.0948     0.3406     0.9354     0.2109    -0.9252     0.3155
   11.3547  -243.4654  1783.6960     0.9758     0.1705    -0.1369     0.1403    -0.0081     0.9901     0.1676    -0.9853    -0.0318
   12.0906  -243.3383  1783.6042     0.9803     0.1660    -0.1067     0.1486    -0.2653     0.9526     0.1298    -0.9498    -0.2848
   12.8694  -243.2111  1783.5325     0.9852     0.1543    -0.0748     0.1327    -0.4103     0.9023     0.1086    -0.8988    -0.4247
   13.6911  -243.0891  1783.4829     0.9893     0.1384    -0.0453     0.1136    -0.5381     0.8352     0.0912    -0.8314    -0.5481
   14.5383  -242.9782  1783.4551     0.9924     0.1212    -0.0206     0.0900    -0.6021     0.7933     0.0837    -0.7892    -0.6084
   15.3750  -242.8829  1783.4462     0.9944     0.1053    -0.0013     0.0718    -0.6691     0.7397     0.0770    -0.7356    -0.6730
   16.1496  -242.8063  1783.4509     0.9957     0.0917     0.0129     0.0565    -0.7113     0.7006     0.0734    -0.6968    -0.7135
   16.8029  -242.7496  1783.4627     0.9964     0.0813     0.0229     0.0440    -0.7313     0.6806     0.0721    -0.6772    -0.7323
   17.4021  -242.7034  1783.4789     0.9969     0.0725     0.0308     0.0345    -0.7530     0.6571     0.0709    -0.6540    -0.7532

[Main Branch Set] Branch Segment 2:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
  -11.5660  -245.3533  1793.6771    -0.1332     0.9726    -0.1907     0.8877     0.0315    -0.4594    -0.4408    -0.2305    -0.8675
  -11.6124  -244.7534  1793.5412    -0.0108     0.9676    -0.2521     0.8949    -0.1031    -0.4342    -0.4461    -0.2303    -0.8648
  -11.5905  -244.3059  1793.4107     0.1087     0.9452    -0.3080     0.8872    -0.2320    -0.3989    -0.4485    -0.2299    -0.8637
  -11.5022  -243.8005  1793.2302     0.1890     0.9199    -0.3437    -0.1258    -0.3245    -0.9375    -0.9739     0.2204     0.0544
  -11.3785  -243.2122  1793.0083     0.2078     0.9122    -0.3531     0.8615    -0.3417    -0.3757    -0.4633    -0.2262    -0.8568
  -11.2170  -242.5936  1792.7576     0.2612     0.8889    -0.3763     0.8398    -0.4015    -0.3654    -0.4759    -0.2206    -0.8514
  -11.0175  -241.9902  1792.4899     0.3202     0.8585    -0.4007     0.8261    -0.4600    -0.3254    -0.4637    -0.2268    -0.8565
  -10.7823  -241.4332  1792.2151     0.3892     0.8163    -0.4267     0.7983    -0.5301    -0.2858    -0.4595    -0.2294    -0.8580
  -10.5165  -240.9364  1791.9403     0.4587     0.7668    -0.4489     0.7756    -0.5921    -0.2189    -0.4336    -0.2478    -0.8663
  -10.2269  -240.4965  1791.6699     0.5169     0.7201    -0.4628     0.7596    -0.6352    -0.1398    -0.3946    -0.2793    -0.8754
   -9.9216  -240.0970  1791.4057     0.5542     0.6902    -0.4653     0.8101    -0.5758     0.1108    -0.1915    -0.4383    -0.8782
   -9.6078  -239.7145  1791.1481     0.5666     0.6860    -0.4566    -0.0398     0.5762     0.8163     0.8230    -0.4443     0.3538
   -9.2916  -239.3251  1790.8965     0.5575     0.7047    -0.4389    -0.4530     0.7012     0.5506     0.6957    -0.1082     0.7101
   -8.9765  -238.9108  1790.6504     0.5358     0.7350    -0.4155    -0.5259     0.6755     0.5168     0.6605    -0.0584     0.7485
   -8.6640  -238.4628  1790.4100     0.5123     0.7650    -0.3903    -0.4969     0.6347     0.5919     0.7005    -0.1093     0.7052
   -8.3529  -237.9825  1790.1762     0.4959     0.7871    -0.3669    -0.3811     0.5769     0.7225     0.7803    -0.2185     0.5860
   -8.0413  -237.4801  1789.9503     0.4909     0.7988    -0.3478     0.0804     0.3560     0.9310     0.8675    -0.4850     0.1105
   -7.7267  -236.9701  1789.7335     0.4985     0.8002    -0.3333     0.7334    -0.1844     0.6543     0.4621    -0.5707    -0.6788
   -7.4071  -236.4674  1789.5268     0.5167     0.7930    -0.3228     0.8461    -0.4152     0.3343     0.1311    -0.4459    -0.8855
   -7.0817  -235.9829  1789.3305     0.5408     0.7799    -0.3151     0.8411    -0.4956     0.2168     0.0129    -0.3822    -0.9240
   -6.7509  -235.5207  1789.1439     0.5647     0.7653    -0.3087     0.8251    -0.5172     0.2272     0.0142    -0.3831    -0.9236
   -6.4161  -235.0780  1788.9658     0.5824     0.7546    -0.3022     0.7919    -0.4428     0.4205     0.1835    -0.4842    -0.8555
   -6.0794  -234.6462  1788.7948     0.5895     0.7526    -0.2934     0.0971     0.2946     0.9507     0.8019    -0.5889     0.1005
   -5.7426  -234.2136  1788.6301     0.5855     0.7602    -0.2815    -0.4523     0.5945     0.6648     0.6728    -0.2619     0.6919
   -5.4068  -233.7694  1788.4714     0.5733     0.7750    -0.2659    -0.5218     0.5956     0.6107     0.6317    -0.2114     0.7459
   -5.0724  -233.3060  1788.3198     0.5579     0.7924    -0.2466    -0.4970     0.5570     0.6654     0.6646    -0.2487     0.7046
   -4.7388  -232.8213  1788.1770     0.5448     0.8079    -0.2247    -0.3732     0.4735     0.7978     0.7510    -0.3508     0.5594
   -4.4048  -232.3185  1788.0455     0.5379     0.8188    -0.2009    -0.1088     0.3037     0.9465     0.8360    -0.4873     0.2524
   -4.0689  -231.8053  1787.9277     0.5391     0.8236    -0.1763     0.2084     0.0724     0.9754     0.8161    -0.5625    -0.1326
   -3.7299  -231.2913  1787.8253     0.5485     0.8223    -0.1518     0.4789    -0.1601     0.8631     0.6854    -0.5461    -0.4816
   -3.3866  -230.7856  1787.7389     0.5647     0.8153    -0.1282     0.6051    -0.3034     0.7361     0.5612    -0.4933    -0.6646
   -3.0382  -230.2944  1787.6678     0.5847     0.8042    -0.1068     0.6659    -0.4006     0.6293     0.4633    -0.4391    -0.7698
   -2.6841  -229.8198  1787.6098     0.6056     0.7908    -0.0887     0.6935    -0.4699     0.5462     0.3902    -0.3923    -0.8330
   -2.3235  -229.3604  1787.5622     0.6245     0.7774    -0.0745     0.7024    -0.5173     0.4889     0.3416    -0.3577    -0.8691
   -1.9554  -228.9113  1787.5219     0.6397     0.7660    -0.0645     0.7072    -0.5536     0.4398     0.3011    -0.3269    -0.8958
   -1.5785  -228.4669  1787.4865     0.6508     0.7571    -0.0571     0.6796    -0.5473     0.4885     0.3386    -0.3567    -0.8707
   -1.1919  -228.0220  1787.4547     0.6587     0.7507    -0.0507     0.6260    -0.5095     0.5904     0.4174    -0.4206    -0.8056
   -0.7952  -227.5737  1787.4266     0.6650     0.7457    -0.0426     0.4655    -0.3692     0.8044     0.5841    -0.5547    -0.5926
   -0.3889  -227.1212  1787.4040     0.6702     0.7416    -0.0310     0.3252    -0.2558     0.9104     0.6672    -0.6202    -0.4125
    0.0247  -226.6661  1787.3897     0.6743     0.7383    -0.0145     0.1692    -0.1354     0.9762     0.7188    -0.6607    -0.2162
    0.4420  -226.2109  1787.3873     0.6769     0.7361     0.0075     0.0690    -0.0736     0.9949     0.7329    -0.6729    -0.1006
    0.8586  -225.7582  1787.4000     0.6764     0.7357     0.0347    -0.0912     0.0369     0.9952     0.7309    -0.6763     0.0920
    1.2696  -225.3091  1787.4306     0.6713     0.7382     0.0664    -0.2142     0.1075     0.9709     0.7095    -0.6660     0.2303
    1.6713  -224.8631  1787.4807     0.6617     0.7431     0.1001    -0.3260     0.1649     0.9309     0.6752    -0.6486     0.3513
    2.0618  -224.4185  1787.5503     0.6487     0.7493     0.1333    -0.3938     0.1806     0.9013     0.6513    -0.6371     0.4122
    2.4420  -223.9731  1787.6384     0.6357     0.7544     0.1636    -0.3783     0.1197     0.9179     0.6729    -0.6454     0.3615
    2.8158  -223.5257  1787.7431     0.6275     0.7553     0.1889    -0.2018    -0.0765     0.9764     0.7520    -0.6509     0.1044
    3.1893  -223.0772  1787.8618     0.6285     0.7493     0.2089     0.3049    -0.4843     0.8200     0.7156    -0.4517    -0.5329
    3.5700  -222.6311  1787.9921     0.6408     0.7343     0.2241     0.6090    -0.6639     0.4340     0.4675    -0.1416    -0.8726
    3.9648  -222.1932  1788.1316     0.6641     0.7094     0.2360     0.6625    -0.7047     0.2541     0.3466    -0.0124    -0.9379
    4.3789  -221.7706  1788.2787     0.6950     0.6755     0.2462     0.6502    -0.7367     0.1858     0.3069     0.0310    -0.9512
    4.8140  -221.3695  1788.4322     0.7282     0.6358     0.2559     0.6101    -0.7715     0.1808     0.3124     0.0245    -0.9496
    5.2680  -220.9938  1788.5915     0.7581     0.5954     0.2661     0.5538    -0.8032     0.2195     0.3444    -0.0190    -0.9386
    5.7351  -220.6432  1788.7563     0.7796     0.5617     0.2772     0.4704    -0.8172     0.3329     0.4135    -0.1291    -0.9013
    6.2071  -220.3127  1788.9265     0.7895     0.5411     0.2897     0.1967    -0.6702     0.7156     0.5814    -0.5080    -0.6356
    6.6749  -219.9936  1789.1023     0.7860     0.5386     0.3034    -0.5552     0.3992     0.7297     0.2719    -0.7420     0.6128
    7.1305  -219.6744  1789.2838     0.7688     0.5554     0.3169    -0.6390     0.6859     0.3483    -0.0239    -0.4702     0.8822
    7.5685  -219.3436  1789.4711     0.7397     0.5873     0.3285    -0.6615     0.7244     0.1942    -0.1239    -0.3609     0.9243
    7.9871  -218.9918  1789.6642     0.7033     0.6260     0.3367    -0.6900     0.7152     0.1116    -0.1709    -0.3108     0.9350
