Centerline IDX,Area,Filter radius
0,2.3184527057737796,3
1,1.4215920472415746,3
2,1.5202509476084742,3
3,0.9542593758087605,3
4,2.465147379244627,3
5,2.954452375913206,3
6,3.2233506081574888,3
7,3.400739764431819,3
8,3.407531971824028,3
9,3.41548602419698,3
10,3.1312270263524624,3
11,2.7077422327593013,3
12,2.3372157252970283,3
13,2.080539077618596,3
14,1.8758626763992652,3
15,1.7003871294336932,3
16,1.5483137371766134,3
17,1.4100192206242355,3
18,1.297462033222473,3
19,1.2027314325687257,3
20,1.1424227597217396,3
21,1.1129193095512164,3
22,1.104510535413283,3
23,1.124410259407341,3
24,1.131777192982554,3
25,1.190970602703601,3
26,1.2719864395830882,3
27,1.3853368943191526,3
28,1.509935284427229,3
29,1.6720679401969392,3
30,1.8636063774511058,3
31,2.0815384688585254,3
32,2.3187758638887317,3
33,2.637496916621785,3
34,2.8566788916004953,3
35,3.1186451020594177,3
36,3.4171339996682946,3
37,4.129683719206696,3
38,5.048555900462816,3
39,4.927768374713196,3
40,5.39191471313643,3
41,5.5807623640121164,3
42,5.655907488534467,3
43,5.932049826862567,3
44,5.98863279870875,3
45,6.035721161434594,3
46,6.104309189073319,3
47,5.840418915628106,3
48,5.222210303225438,3
49,4.6073576107455665,3
50,4.205796554987501,3
51,3.948233992724454,3
52,3.7749652991178664,3
53,3.631808766294853,3
54,3.520436219786461,3
55,3.4670590330097184,3
56,4.2856872395423125,3
57,4.240944931965714,3
58,3.9682868848958606,3
59,3.636472445822619,3
60,3.355201435349045,3
61,2.96986132582515,3
62,2.4924771289315686,3
63,2.012791744828519,3
64,1.0453008442646023,3
65,3.1619613488478535,3
66,3.0686936599940964,3
67,2.9166580794826586,3
68,2.7434073995855215,3
69,2.527195300902349,3
70,2.342194029757138,3
71,2.2041215209505935,3
72,2.102029515484901,3
73,2.0352253871055836,3
74,1.993702580318768,3
75,1.9644427347193414,3
76,1.935263705147463,3
77,1.88038849907025,3
78,1.8412757719429464,3
79,1.683567636103362,3
80,1.571008543213793,3
81,1.488979356600339,3
82,1.4131954225895242,3
83,1.3348599545965953,3
84,1.2358189994833992,3
85,1.1254427111957739,3
86,1.0175540583777547,3
87,0.9191805090054004,3
88,0.8295226955965518,3
89,0.7551222121805949,3
90,0.698798836723654,3
91,0.6628437664544435,3
92,0.6378161217303386,3
93,0.6216768581848555,3
94,0.631960799472381,3
95,0.6429586263725469,3
96,0.6558056475241756,3
97,0.671400647428527,3
98,0.6908196235017385,3
99,0.7210850887172455,3
100,0.7578295632483787,3
101,0.7951018657190616,3
102,0.8201411890554482,3
103,0.8406058453692822,3
104,0.8527699321625732,3
105,0.848046590183003,3
106,0.8279835618386642,3
107,0.7963456053512346,3
108,0.754579576132528,3
109,0.7016480563370351,3
110,0.6999193150109022,3
111,0.5686136917888689,3
112,0.4945403436177003,3
113,0.40501017229553327,3
114,0.30635541070114414,3
115,0.20628732359000423,3
116,0.10371926437437651,3
117,0.008251927964465722,3
118,0.09333526022146543,3
119,0.21635440750515045,3
120,0.2684050083726106,3
121,0.3289113608934713,3
122,0.37498799709555897,3
123,0.40767475375650974,3
124,0.4219091110071531,3
125,0.4171824853660837,3
126,0.39286505813106487,3
127,0.35290510515778806,3
128,0.3022617898732278,3
129,0.22894870303207426,3
130,0.14272864522035889,3
131,0.04990350733805826,3
132,0.04789033811084664,3
133,0.15128943288391383,3
134,0.25923543074441113,3
135,0.36170699479907853,3
136,0.4626105661927795,3
137,0.570534162369313,3
138,0.6749742483416412,3
139,0.7717932920822932,3
140,0.8643790668957081,3
141,0.9458196953928564,3
142,1.0233851427537957,3
143,1.1019935308895583,3
144,1.1863037955549771,3
145,1.2569271098404897,3
146,1.3216167438513367,3
147,1.380830823451106,3
148,1.427683380725739,3
149,1.450491750463243,3
150,1.4582377204869772,3
151,1.4409430914070072,3
152,1.3748181341948111,3
153,1.275712307556205,3
154,1.1703357242440688,3
155,1.0556984880145137,3
156,0.930705752799895,3
157,0.7763733185138335,3
158,0.5739993260517622,3
159,0.32909648446866413,3
160,0.07468229195410458,3
161,0.20302177372377628,3
162,0.5314655089759981,3
163,0.9097185238838392,3
164,1.371878331429798,3
165,6.289789846431177,3
166,6.293900438637593,3
167,5.832716546647134,3
168,4.658008253614753,3
169,3.4474132421892136,3
170,3.2292529071382887,3
171,3.04588246930507,3
172,2.8626385384768582,3
173,2.6518695196855333,3
174,1.960314340624791,3
175,2.3603497560015967,3
176,1.8325624607196005,3
177,1.7085028863521075,3
178,1.6858256060895656,3
179,1.4790435127679302,3
180,1.3412858714118556,3
181,1.194809626767892,3
182,1.047115641347773,3
183,0.8959346239907973,3
184,0.7406451091719646,3
185,0.5735698297721683,3
186,0.40137109037186747,3
187,0.23120587856737984,3
188,0.06774250705802842,3
189,0.08613493907341763,3
190,0.22268248887576192,3
191,0.3304299047413224,3
192,0.40248418425562704,3
193,0.436354710973319,3
194,0.43175649181284825,3
195,0.3868427973948201,3
196,0.3138643811143993,3
197,0.22199383054885402,3
198,0.11618859244208579,3
199,0.011745196684387338,3
200,0.09124345046348026,3
201,0.1890855476631259,3
202,0.2811537103689261,3
203,0.36634001581660414,3
204,0.45513803745598125,3
205,0.5390047759829031,3
206,0.6246968589548487,3
207,0.708997543571968,3
208,0.7875589628165471,3
209,0.8522185767169503,3
210,0.8989518530561327,3
211,0.9213475715823733,3
212,0.9089536488390877,3
213,0.8618853577145273,3
214,0.7927151265612338,3
215,0.7273406539952703,3
216,0.6680651004107858,3
217,0.6065993108968541,3
218,0.5385240213463476,3
219,0.46233392745944,3
220,0.3832834851255029,3
221,0.3031354803060822,3
222,0.2289423927131793,3
223,0.15973793249122537,3
224,0.0958350122837146,3
225,0.037324834516766714,3
226,0.01861860564622475,3
227,0.06474199145213788,3
228,0.1055593691935428,3
229,0.13588476147560868,3
230,0.1592877440061784,3
231,0.17821438041391957,3
232,0.19690403121603595,3
233,0.21283858890001284,3
234,0.226411907743568,3
235,0.24195388645875937,3
236,0.25805122665769886,3
237,0.2803368585255157,3
238,0.303854760595641,3
239,0.33417139060475165,3
240,0.36751593344433786,3
241,0.40526349005904194,3
242,0.44657351232672227,3
243,0.48873446425568545,3
244,0.5282442079069369,3
245,0.5679111828094392,3
246,0.6121632592694368,3
247,0.6539198685422889,3
248,0.6951174009673196,3
249,0.7381599578584428,3
250,0.7815911705029066,3
251,0.8288406345336625,3
252,0.8676611896453323,3
253,0.8781865781811575,3
254,0.8696625333177508,3
255,0.8648711106698102,3
256,0.8478536329685085,3
257,0.815864265723576,3
258,0.7666910567922969,3
259,0.7233005372090702,3
260,0.6889907162385498,3
261,0.6656741320994115,3
262,0.6452515611899798,3
263,0.6232138816940278,3
264,0.6062604772387203,3
265,0.5872656193696457,3
266,0.5633176361943697,3
267,0.5396639314385538,3
268,0.5244268389706122,3
269,0.5471540220069073,3
270,0.49954467069892416,3
271,0.4968019805073709,3
272,0.498125738784438,3
273,0.5114475522350403,3
274,0.5296698391084647,3
275,0.556087479962116,3
276,0.5894747735819692,3
277,0.6296012470020287,3
278,0.687747107591349,3
279,0.7448755590039582,3
280,0.8398276810321477,3
281,0.8785543804433473,3
282,0.9332175091230965,3
283,1.029587269548756,3
284,1.179871127561455,3
285,1.359811398945567,3
286,1.5171102334552415,3
287,1.6531009235777674,3
288,1.7865906843844641,3
289,1.8950961726959576,3
290,2.025574875095117,3
291,2.2109358221186994,3
292,2.363660009950763,3
293,2.5186528729009297,3
294,2.686826442180063,3
295,2.867415291335419,3
296,3.028019620772284,3
297,3.1399117503788148,3
298,3.167774559454301,3
299,3.1440246812198893,3
300,3.1273001627614576,3
301,3.0370867728925077,3
302,2.967472058947351,3
303,2.8711063923001348,3
304,2.79986303194255,3
305,2.6938818493235885,3
306,2.581580520769421,3
307,2.4870219105014257,3
308,2.3195280901372826,3
309,2.1367651499140266,3
310,2.041121872181975,3
311,1.6170039097105473,3
312,1.8811615517570317,3
313,1.6086115678335773,3
314,1.5566206928051542,3
315,1.5254916443318507,3
316,1.4978680917402016,3
317,1.4755852966491148,3
318,1.4678793491320903,3
319,1.4671138031344526,3
320,1.4798245472429699,3
321,1.4898480102110625,3
322,1.4843012509400069,3
323,1.4376237248670805,3
324,1.3473145616044349,3
325,1.3104760550822903,3
326,1.3114685598347933,3
327,1.320626013148285,3
328,1.3279518726849346,3
329,1.3207576635441,3
330,1.31308192841243,3
331,1.298230586427053,3
332,1.2822673986065638,3
333,1.270308787248723,3
334,1.2620744913238013,3
335,1.2661040542225237,3
336,1.2727928027397866,3
337,1.2813388018576006,3
338,1.2921123131072818,3
339,1.3059168015597606,3
340,1.31268278351763,3
341,1.321682054334815,3
342,1.327785455110643,3
343,1.3363407415881738,3
344,1.3352872272407694,3
345,1.3354548356392115,3
346,1.3332125775177701,3
347,1.3303335172877269,3
348,1.3260944009953164,3
349,1.3271266146184644,3
350,1.3345637644060844,3
351,1.3480035791089904,3
352,1.3631271882059082,3
353,1.3774381235034525,3
354,1.3879051905450979,3
355,1.3977869573291173,3
356,1.4018905390439613,3
357,1.398015626180495,3
358,1.3966605354662534,3
359,1.3938796714764976,3
360,1.3910707503391677,3
361,1.3970464274680126,3
362,1.40541860545909,3
363,1.423840089096302,3
364,1.455078451170266,3
365,1.4803786245302035,3
366,1.513671475452611,3
367,1.5508648469540276,3
368,1.5814203262825686,3
369,1.6087169718421137,3
370,1.668507520627827,3
371,1.7000990546830508,3
372,1.7337531800030774,3
373,1.7711277452626746,3
374,1.8089841389100911,3
375,1.8445245738366793,3
376,1.880232019383584,3
377,1.9132792136724674,3
378,1.9473018699818567,3
379,1.982358465280413,3
380,2.02256941799169,3
381,2.0685261618637014,3
382,2.1134500750495135,3
383,2.1527641046441204,3
384,2.1922118557313297,3
385,2.2346450301865843,3
386,2.28090036458525,3
387,2.322808595283277,3
