Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz
   29.2215  -194.4885  1946.9292     0.3817     0.4949    -0.7806     0.9202    -0.2830     0.2705    -0.0870    -0.8216    -0.5634
   29.3020  -194.3891  1946.7719     0.4124     0.4857    -0.7707     0.9096    -0.2664     0.3188    -0.0505    -0.8325    -0.5517
   29.3884  -194.2919  1946.6172     0.4423     0.4759    -0.7602     0.8918    -0.3232     0.3166    -0.0950    -0.8180    -0.5674
   29.4804  -194.1971  1946.4653     0.4717     0.4662    -0.7484     0.8816    -0.2635     0.3915    -0.0147    -0.8445    -0.5353
   29.5779  -194.1045  1946.3165     0.5002     0.4571    -0.7354     0.8654    -0.2934     0.4063    -0.0301    -0.8396    -0.5423
   29.6805  -194.0142  1946.1710     0.5276     0.4474    -0.7221     0.8487    -0.3137     0.4257    -0.0361    -0.8375    -0.5453
   29.7880  -193.9262  1946.0288     0.5535     0.4381    -0.7083     0.8329    -0.2907     0.4710     0.0004    -0.8506    -0.5258
   29.9000  -193.8403  1945.8900     0.5780     0.4298    -0.6936     0.8151    -0.2647     0.5153     0.0379    -0.8632    -0.5034
   30.0163  -193.7564  1945.7548     0.6020     0.4214    -0.6783     0.7985    -0.3068     0.5180     0.0102    -0.8534    -0.5211
   30.1367  -193.6745  1945.6231     0.6240     0.4132    -0.6632     0.7799    -0.2772     0.5611     0.0480    -0.8674    -0.4952
   30.2608  -193.5944  1945.4948     0.6445     0.4055    -0.6482     0.7636    -0.2975     0.5731     0.0396    -0.8643    -0.5014
   30.3885  -193.5160  1945.3698     0.6641     0.3981    -0.6328     0.7444    -0.2732     0.6094     0.0697    -0.8757    -0.4777
   30.5197  -193.4392  1945.2481     0.6833     0.3904    -0.6170     0.7290    -0.3184     0.6059     0.0401    -0.8638    -0.5022
   30.6544  -193.3640  1945.1296     0.7011     0.3831    -0.6014     0.7075    -0.2687     0.6536     0.0888    -0.8838    -0.4594
   30.7924  -193.2901  1945.0141     0.7176     0.3765    -0.5859     0.6914    -0.2844     0.6641     0.0835    -0.8817    -0.4644
   30.9337  -193.2175  1944.9016     0.7340     0.3692    -0.5700     0.6770    -0.3318     0.6569     0.0534    -0.8681    -0.4935
   31.0785  -193.1462  1944.7919     0.7497     0.3617    -0.5542     0.6567    -0.3030     0.6907     0.0819    -0.8817    -0.4646
   31.2267  -193.0761  1944.6850     0.7645     0.3546    -0.5383     0.6396    -0.3138     0.7017     0.0800    -0.8808    -0.4667
   31.3784  -193.0071  1944.5808     0.7791     0.3474    -0.5218     0.6207    -0.3116     0.7195     0.0874    -0.8844    -0.4584
   31.5336  -192.9393  1944.4795     0.7935     0.3396    -0.5050     0.6052    -0.3535     0.7133     0.0637    -0.8716    -0.4860
   31.6924  -192.8727  1944.3810     0.8073     0.3320    -0.4879     0.5805    -0.2980     0.7578     0.1062    -0.8950    -0.4333
   31.8548  -192.8072  1944.2855     0.8211     0.3246    -0.4695     0.5624    -0.3194     0.7627     0.0976    -0.8903    -0.4448
   32.0208  -192.7429  1944.1932     0.8343     0.3167    -0.4512     0.5436    -0.3366     0.7689     0.0917    -0.8868    -0.4530
   32.1903  -192.6798  1944.1041     0.8470     0.3093    -0.4323     0.5160    -0.2838     0.8082     0.1273    -0.9076    -0.4000
   32.3631  -192.6179  1944.0186     0.8596     0.3020    -0.4123     0.4975    -0.3099     0.8102     0.1169    -0.9015    -0.4166
   32.5392  -192.5572  1943.9368     0.8716     0.2949    -0.3917     0.4671    -0.2567     0.8461     0.1490    -0.9204    -0.3615
   32.7182  -192.4977  1943.8591     0.8832     0.2883    -0.3700     0.4446    -0.2631     0.8562     0.1495    -0.9207    -0.3605
   32.9000  -192.4394  1943.7857     0.8943     0.2818    -0.3476     0.4167    -0.2413     0.8764     0.1631    -0.9286    -0.3332
   33.0842  -192.3823  1943.7169     0.9048     0.2761    -0.3241     0.3825    -0.1928     0.9036     0.1870    -0.9416    -0.2800
   33.2705  -192.3263  1943.6530     0.9147     0.2708    -0.3001     0.3591    -0.2038     0.9108     0.1855    -0.9408    -0.2837
   33.4586  -192.2714  1943.5941     0.9238     0.2659    -0.2753     0.3250    -0.1649     0.9312     0.2022    -0.9498    -0.2387
   33.6482  -192.2175  1943.5405     0.9323     0.2620    -0.2494     0.2869    -0.1157     0.9510     0.2203    -0.9581    -0.1830
   33.8387  -192.1645  1943.4924     0.9397     0.2588    -0.2234     0.2611    -0.1213     0.9577     0.2208    -0.9583    -0.1816
   34.0301  -192.1123  1943.4497     0.9464     0.2557    -0.1973     0.2315    -0.1110     0.9665     0.2252    -0.9604    -0.1642
   34.2218  -192.0609  1943.4125     0.9520     0.2538    -0.1712     0.1837    -0.0260     0.9826     0.2450    -0.9669    -0.0714
   34.4136  -192.0100  1943.3807     0.9567     0.2525    -0.1450     0.1676    -0.0704     0.9833     0.2381    -0.9650    -0.1096
   34.6054  -191.9596  1943.3543     0.9604     0.2517    -0.1192     0.1204     0.0107     0.9927     0.2511    -0.9677    -0.0200
   34.7969  -191.9095  1943.3330     0.9632     0.2514    -0.0949     0.1066    -0.0333     0.9937     0.2467    -0.9673    -0.0589
   34.9880  -191.8597  1943.3165     0.9652     0.2514    -0.0718     0.0645     0.0371     0.9972     0.2534    -0.9672     0.0196
   35.1787  -191.8100  1943.3045     0.9665     0.2519    -0.0501     0.0515     0.0010     0.9987     0.2516    -0.9678    -0.0120
   35.3689  -191.7604  1943.2966     0.9671     0.2527    -0.0307     0.0094     0.0850     0.9963     0.2543    -0.9638     0.0798
   35.5587  -191.7107  1943.2923     0.9672     0.2537    -0.0135     0.0056     0.0317     0.9995     0.2540    -0.9668     0.0293
   35.7481  -191.6610  1943.2911     0.9673     0.2538     0.0005     0.0046    -0.0196     0.9998     0.2538    -0.9671    -0.0201
   35.9373  -191.6113  1943.2923     0.9670     0.2547     0.0114    -0.0625     0.1936     0.9791     0.2471    -0.9475     0.2031
   36.1264  -191.5614  1943.2954     0.9667     0.2550     0.0198     0.0250    -0.1715     0.9849     0.2546    -0.9516    -0.1722
   36.3156  -191.5116  1943.2998     0.9669     0.2540     0.0243     0.0835    -0.4051     0.9104     0.2411    -0.8783    -0.4129
   36.5052  -191.4619  1943.3047     0.9672     0.2529     0.0254     0.2486    -0.9619     0.1134     0.0531    -0.1034    -0.9932
   36.6951  -191.4124  1943.3096     0.9676     0.2512     0.0241     0.1786    -0.6142    -0.7687    -0.1783     0.7481    -0.6392
   36.8857  -191.3632  1943.3139     0.9685     0.2483     0.0187     0.1247    -0.4184    -0.8997    -0.2155     0.8737    -0.4362
   37.0769  -191.3146  1943.3168     0.9697     0.2442     0.0106     0.1258    -0.4613    -0.8783    -0.2096     0.8529    -0.4781
   37.2690  -191.2667  1943.3179     0.9709     0.2396    -0.0003     0.0857    -0.3485    -0.9334    -0.2237     0.9062    -0.3589
   37.4620  -191.2197  1943.3165     0.9723     0.2332    -0.0140     0.1026    -0.4802    -0.8712    -0.2098     0.8456    -0.4908
   37.6558  -191.1740  1943.3122     0.9737     0.2260    -0.0297     0.0546    -0.3579    -0.9321    -0.2212     0.9060    -0.3609
   37.8504  -191.1296  1943.3045     0.9747     0.2182    -0.0476     0.0517    -0.4277    -0.9024    -0.2173     0.8772    -0.4282
   38.0458  -191.0868  1943.2930     0.9756     0.2088    -0.0676     0.0288    -0.4272    -0.9037    -0.2176     0.8797    -0.4228
   38.2417  -191.0459  1943.2773     0.9760     0.1987    -0.0888     0.0059    -0.4322    -0.9018    -0.2176     0.8796    -0.4230
   38.4380  -191.0070  1943.2572     0.9758     0.1879    -0.1116    -0.0222    -0.4226    -0.9060    -0.2174     0.8866    -0.4082
   38.6344  -190.9703  1943.2323     0.9749     0.1766    -0.1357    -0.0482    -0.4275    -0.9027    -0.2174     0.8866    -0.4083
   38.8308  -190.9359  1943.2025     0.9733     0.1644    -0.1600    -0.0657    -0.4686    -0.8810    -0.2198     0.8680    -0.4453
   39.0269  -190.9040  1943.1677     0.9708     0.1522    -0.1853    -0.1123    -0.3943    -0.9121    -0.2119     0.9063    -0.3657
