Centerline IDX,Area,Filter radius
0,0.0673415190558444,3
1,4.577019245533847,3
2,4.231382621351258,3
3,3.760527994453696,3
4,3.3811129138712204,3
5,2.040459643350914,3
6,1.4865554402040289,3
7,1.3439190940871413,3
8,1.7747676354983923,3
9,1.657163765581572,3
10,1.602179607249127,3
11,1.5734413728450818,3
12,1.5749726997437392,3
13,1.444538109079076,3
14,1.307701894442289,3
15,1.1602857546440646,3
16,1.0178726701806227,3
17,0.8900940926278054,3
18,0.773773413762683,3
19,0.672409082687409,3
20,0.5755529043499337,3
21,0.47313753660637303,3
22,0.37399258879759145,3
23,0.27404572429259133,3
24,0.17922938558331225,3
25,0.09838500917703641,3
26,0.03260543608394073,3
27,0.0338334045436568,3
28,0.05329859108951496,3
29,0.07050272931883228,3
30,0.08263639142569446,3
31,0.09158023975123797,3
32,0.09840069008532737,3
33,0.10760824146473169,3
34,0.12097454494869453,3
35,0.14170975493743754,3
36,0.17173379298765212,3
37,0.21561640932486625,3
38,0.27012675943933573,3
39,0.34264294543027063,3
40,0.42884767000850843,3
41,0.5307576329796575,3
42,0.6497961955110441,3
43,0.7773381229108054,3
44,0.9141482995019032,3
45,1.0436027595542328,3
46,1.1598448037648268,3
47,1.263173868184822,3
48,1.349198784141663,3
49,1.415978198369885,3
50,1.4561364662122287,3
51,1.492565536076654,3
52,1.5282521497165362,3
53,1.5617418989286307,3
54,1.5808914257386277,3
55,1.6032381421755417,3
56,1.6158341889968142,3
57,1.6209575496868638,3
58,1.620390194326319,3
59,1.6097756899116575,3
60,1.608045788765594,3
61,1.6206132020215591,3
62,1.6488571594218229,3
63,1.6949116789628533,3
64,1.7500968616486716,3
65,1.8119692408026822,3
66,1.8639436291514357,3
67,1.9144593972068833,3
68,1.9610900955321995,3
69,2.0007649323888472,3
70,2.0307632543908767,3
71,2.0458089599314917,3
72,2.0491349216899835,3
73,2.0404174601508203,3
74,2.0078961455592435,3
75,1.9709781804867816,3
76,1.924849506870487,3
77,1.8891359254666895,3
78,1.851116936390099,3
79,1.831168538631573,3
80,1.8119884437483051,3
81,1.7883444052640698,3
82,1.764038644849279,3
83,1.7306196038271082,3
84,1.6866054240072117,3
85,1.6628729912745257,3
86,1.6554343504922144,3
87,1.6656200794295728,3
88,1.680499460523606,3
89,1.709751783012507,3
90,1.760119560345629,3
91,1.808096167079384,3
92,1.8700174875684752,3
93,1.9333615219875355,3
94,1.9882701420001467,3
95,2.0472572489570666,3
96,2.0950749600087875,3
97,2.149514971283679,3
98,2.180452330301705,3
99,2.192599536184389,3
100,2.190097760282697,3
101,2.190879988560482,3
102,2.1997945881303167,3
103,2.1916314015352327,3
104,2.1691782094803784,3
105,2.1743257970656487,3
106,2.079188829398845,3
107,1.9994055540064437,3
108,1.927829217951512,3
109,1.8526618552859873,3
110,1.776134500720218,3
111,1.7039870236494608,3
112,1.6385003011264416,3
113,1.5828223336957308,3
114,1.5306145668728277,3
115,1.4999870265455684,3
116,1.4867970729283115,3
117,1.4869755158833868,3
118,1.4982282888959162,3
119,1.527554047126614,3
120,1.5885533752389165,3
121,1.6698563971785916,3
122,1.763333923461687,3
123,1.8644795164891548,3
124,1.9614312347985106,3
125,2.022229234549741,3
126,2.0525927619473805,3
127,2.0598316265623,3
128,2.039235616199221,3
129,2.028587018043254,3
130,2.0071744437354937,3
131,2.0104498115088063,3
132,2.020726983088025,3
133,2.051648788714374,3
134,2.105254241905641,3
135,2.1795245367175085,3
136,2.272378486208254,3
137,2.408114354038844,3
138,2.574136426899713,3
139,2.783637895641732,3
140,3.0303896237164736,3
141,3.30530644760438,3
142,3.5773120735266275,3
143,3.81323297360359,3
144,4.007324412274102,3
145,4.164249942126844,3
146,4.267684170719804,3
147,4.323102457499772,3
148,4.296432780502073,3
149,4.2265063742452185,3
150,4.159562198961794,3
151,4.1231439724433585,3
152,4.0791353101139975,3
153,4.03078182954232,3
154,3.9614745848921302,3
155,3.874099150971233,3
156,3.772188757533513,3
157,3.6545034859573207,3
158,3.5052335602395033,3
159,3.282022630703068,3
160,2.9632326549144636,3
161,2.571263818148509,3
162,2.143416194785459,3
163,1.7217840828689077,3
164,1.3239855474294018,3
165,0.9211437035974086,3
166,5.035125174292716,3
167,2.81394271564659,3
168,2.7092674490513673,3
169,2.6188732562854966,3
170,2.605222261241124,3
171,2.6106574345585614,3
172,2.6446881742867845,3
173,2.752853439946648,3
174,2.9024241537990747,3
175,3.0492907003826986,3
176,3.213109283707581,3
177,3.410203705112963,3
178,3.614766874133693,3
179,3.837983791235274,3
180,4.069133951865297,3
181,4.323514392246125,3
182,4.592325549328507,3
183,4.866316780964098,3
184,5.15021675050366,3
185,5.42617576899238,3
186,5.695306382437138,3
187,5.9570897868097745,3
188,6.211732516122993,3
189,6.460526200038657,3
190,6.70837120466831,3
191,6.980096060583492,3
192,7.270623529416753,3
193,7.5938632565930675,3
194,7.935873336855366,3
195,8.338368769609133,3
196,8.80564686448679,3
197,9.295237050219384,3
198,9.79979584617513,3
199,10.310130927663522,3
200,10.848606742566062,3
201,11.402010809853891,3
202,12.297203783648001,3
203,12.560270825909356,3
204,12.616090317756061,3
205,11.910827618857184,3
206,10.845840458005114,3
207,10.11001358119529,3
208,9.593232149868072,3
209,9.370448181884058,3
