Centerline IDX,Volume,Distance,Filter radius
255,11.096976854894905,15,3
256,11.032369869396916,15,3
257,11.557440548789142,15,3
258,11.489853320234001,15,3
259,11.92741367217888,15,3
260,12.156650006018081,15,3
261,12.553764653546224,15,3
262,12.914580189214774,15,3
263,13.354086855858398,15,3
264,14.301274420284027,15,3
265,14.231840067026534,15,3
266,14.774724651134727,15,3
267,15.096301855915373,15,3
268,14.72881220406305,15,3
269,15.679149630870596,15,3
270,15.080843738778782,15,3
271,15.364959821835146,15,3
272,15.744593622280007,15,3
273,15.284935171765122,15,3
274,15.305305336282931,15,3
275,15.301720830785852,15,3
276,15.234207362830869,15,3
277,15.262762207941336,15,3
278,15.79789387860183,15,3
279,15.54080231480389,15,3
280,15.887062166250312,15,3
281,15.893349514429811,15,3
282,15.960458900178079,15,3
283,15.791336737982947,15,3
284,15.961471570823818,15,3
285,15.77398923749189,15,3
286,15.761379940721628,15,3
287,15.370354899531485,15,3
288,15.407003630071413,15,3
289,15.462415331790368,15,3
290,15.3580994455336,15,3
291,15.319520054472047,15,3
292,15.570415291482727,15,3
293,15.44674537361309,15,3
294,15.19978098191308,15,3
295,15.141547167525538,15,3
296,14.563148682497205,15,3
297,14.368581733691407,15,3
298,14.63910291969397,15,3
299,14.065634442681697,15,3
300,14.087134088013952,15,3
301,13.803681936672174,15,3
302,13.947621534368565,15,3
303,13.700714350063198,15,3
304,13.775368585955913,15,3
305,13.738759747635797,15,3
306,13.564538149801715,15,3
307,13.61621618224256,15,3
308,13.515045833204333,15,3
309,13.99943690107347,15,3
310,13.955136975160345,15,3
311,13.923387608967554,15,3
312,14.204963985049698,15,3
313,14.562232080015871,15,3
314,15.33615524719617,15,3
315,15.75775919066182,15,3
316,16.185668395263633,15,3
317,16.90960557291549,15,3
318,17.717738037383658,15,3
319,18.42659665940573,15,3
320,18.81455345300993,15,3
321,19.79710564109846,15,3
322,20.703025009735438,15,3
323,20.862852868009035,15,3
324,21.765505277160084,15,3
325,22.548100119517873,15,3
326,22.33096878277354,15,3
327,23.19103321184431,15,3
328,22.90983944284907,15,3
329,22.736510918038043,15,3
330,22.464294691414523,15,3
331,21.932739349128713,15,3
332,21.503872669573227,15,3
333,21.14672563715549,15,3
334,20.835879464339236,15,3
335,19.922376341646505,15,3
336,19.081334113916803,15,3
337,18.66436243891576,15,3
338,17.739903731587432,15,3
339,17.364798947187488,15,3
340,16.64343466082301,15,3
341,16.085703474442155,15,3
342,15.695575827816924,15,3
343,15.528183484922359,15,3
344,15.17752945768921,15,3
345,15.31924544495481,15,3
346,15.428571664267368,15,3
347,15.83618077648346,15,3
348,15.802722997236865,15,3
349,15.92273812194799,15,3
350,16.40907032027463,15,3
351,16.360786590761553,15,3
352,16.87166242073815,15,3
353,17.292968703758923,15,3
354,17.482011114779105,15,3
355,17.74074292267539,15,3
356,18.329525866885696,15,3
357,18.847976944439946,15,3
358,19.238989652263694,15,3
359,20.1283437956924,15,3
360,20.770498502521214,15,3
361,21.44894042546775,15,3
362,21.914408549217363,15,3
363,22.76083612222662,15,3
364,23.2607509228515,15,3
365,23.61266194571694,15,3
366,25.185109939324654,15,3
367,25.601695872611792,15,3
368,25.76182461973934,15,3
369,26.384492606048287,15,3
370,26.51526894298183,15,3
371,26.175213445365078,15,3
372,26.14267429819561,15,3
373,25.966223727189984,15,3
374,25.626345698322467,15,3
375,25.611642164350393,15,3
376,25.09317161601891,15,3
377,24.572962200186875,15,3
378,24.375455772593853,15,3
379,23.470787882053976,15,3
380,23.078883416300112,15,3
381,22.90307959610973,15,3
382,22.29861283993263,15,3
383,21.65564902368253,15,3
384,20.5417281827112,15,3
385,20.914538591794113,15,3
386,20.25810520463244,15,3
387,20.661330429093006,15,3
388,19.87136851458108,15,3
389,20.721673539711134,15,3
390,19.722590415443708,15,3
391,19.892770806250066,15,3
392,19.68089275124284,15,3
393,19.773934662909802,15,3
394,19.799946903186495,15,3
395,20.460936669702022,15,3
396,19.802362385079036,15,3
397,21.056458332645917,15,3
398,18.887100837158957,15,3
399,21.125330294374923,15,3
400,19.18129992797659,15,3
401,20.691232558675853,15,3
402,20.668228829951172,15,3
403,21.056282453053097,15,3
404,20.837393360387566,15,3
405,21.50583932989953,15,3
406,21.51039141813252,15,3
407,21.82963275453507,15,3
408,22.122231538975814,15,3
409,22.835690416170337,15,3
410,22.976937022404,15,3
411,23.255172540240473,15,3
412,24.367045029343423,15,3
413,24.204829770826347,15,3
414,25.156723709150416,15,3
415,25.585978679719226,15,3
416,25.770797409198337,15,3
417,26.715904341452976,15,3
418,27.162307892208897,15,3
419,27.8555140005859,15,3
420,28.491387254242525,15,3
421,28.993465125235907,15,3
422,29.645055270573163,15,3
423,29.363618130924067,15,3
424,30.121024298419854,15,3
425,30.498180497013728,15,3
426,31.005690955379137,15,3
427,30.942047720968354,15,3
428,30.983270298389847,15,3
429,30.377138335219257,15,3
430,30.305226081259434,15,3
431,29.674767540663304,15,3
432,29.754257445225036,15,3
433,29.25055649449975,15,3
434,28.384429283018825,15,3
435,27.36646418985766,15,3
436,27.942340470140472,15,3
437,26.867454332946945,15,3
438,25.83859409281765,15,3
439,26.479662890296797,15,3
440,25.133954833767355,15,3
441,25.512971897317172,15,3
442,25.58600475997102,15,3
443,25.227520227114205,15,3
444,24.863762630618993,15,3
445,24.630458244411173,15,3
446,25.489633466333068,15,3
447,25.4058024869742,15,3
448,25.571277918435086,15,3
449,24.81511136509914,15,3
450,26.201207000246455,15,3
451,26.236421388179576,15,3
452,26.212835053584502,15,3
453,26.85587372613203,15,3
454,27.424825935796434,15,3
455,27.764715223713033,15,3
456,27.91960646868472,15,3
457,28.56463056107997,15,3
458,28.74987766925384,15,3
459,28.855231769908997,15,3
460,29.67215228493222,15,3
461,29.14453999226393,15,3
462,29.98095885182421,15,3
463,29.404032387770165,15,3
464,30.24156441032624,15,3
465,30.27227515900447,15,3
466,30.04422979044131,15,3
467,30.405141921675515,15,3
468,30.122128519014844,15,3
469,29.75363209521847,15,3
470,29.879779218292953,15,3
471,29.581434013016768,15,3
472,29.695974517562263,15,3
473,29.867155620280876,15,3
474,29.351395891537003,15,3
475,28.736771874936153,15,3
476,28.74157914407111,15,3
477,28.82910578810191,15,3
478,28.818552188371193,15,3
479,28.423810156751014,15,3
480,27.82770132234726,15,3
481,27.935850495314654,15,3
482,27.44809993108152,15,3
483,28.07370842326302,15,3
484,27.8374624315827,15,3
485,28.630247200888725,15,3
486,28.489072116394492,15,3
487,28.204551830914493,15,3
488,29.163459450231258,15,3
489,28.39067236386582,15,3
490,28.805952147509807,15,3
491,29.46235370985199,15,3
492,30.132616117202744,15,3
493,29.36774266968227,15,3
494,29.884254998066133,15,3
495,30.12790976598506,15,3
496,30.39753245347513,15,3
497,29.261035413210138,15,3
498,29.663830286120277,15,3
499,29.427021051879656,15,3
500,30.186487709895978,15,3
501,29.480980810488408,15,3
502,29.582306589197096,15,3
503,28.898900984726577,15,3
504,29.712938440901972,15,3
505,28.788476297702708,15,3
506,29.778350155345706,15,3
507,29.124215810083363,15,3
508,29.980270650842066,15,3
509,29.706042727043904,15,3
510,29.882123955979896,15,3
511,29.220891116434053,15,3
512,29.419017405239842,15,3
513,30.059616577108915,15,3
514,29.625212433424423,15,3
515,29.705337407137243,15,3
516,30.219979876402917,15,3
517,29.911252097964915,15,3
518,29.879617567325838,15,3
519,30.334835902316158,15,3
520,31.120319936552576,15,3
521,31.196607034151953,15,3
522,30.852615038537913,15,3
523,32.29056563942116,15,3
524,32.207557925336964,15,3
525,32.185784939676445,15,3
526,32.84085581287577,15,3
527,32.692024299404345,15,3
528,32.902714126013436,15,3
529,32.94427642527741,15,3
530,33.26062163548677,15,3
531,32.96502419446909,15,3
532,32.79706211057539,15,3
533,31.930870312055056,15,3
534,31.546054104254992,15,3
535,31.35666213195786,15,3
536,30.925612493188222,15,3
537,29.869774745344124,15,3
538,30.36377841770206,15,3
539,29.46946771553325,15,3
540,28.761985879274942,15,3
541,28.99813125332792,15,3
542,28.586591521264246,15,3
543,28.3369879928204,15,3
544,28.09804779119608,15,3
545,28.37539948162714,15,3
546,28.816818235349565,15,3
547,29.085468078214944,15,3
548,29.404088668022105,15,3
549,29.555506806946262,15,3
550,30.118991185377936,15,3
551,30.488320091842915,15,3
552,30.602865137034946,15,3
553,31.39693815048126,15,3
554,31.668230137619467,15,3
555,31.03538832290301,15,3
556,31.43300212801416,15,3
557,31.388975893340202,15,3
558,31.40979150743975,15,3
559,31.060716186586134,15,3
560,30.176454406494354,15,3
561,29.946665830885028,15,3
562,29.72509570007086,15,3
563,29.889077025289396,15,3
564,28.773553638262744,15,3
565,29.167576605149087,15,3
566,28.554671226130424,15,3
567,28.151660948262546,15,3
568,27.622720480206773,15,3
569,27.340163610173914,15,3
570,28.147366803078043,15,3
571,27.430348445550234,15,3
572,28.28690809692708,15,3
573,29.292637772135077,15,3
574,29.800794442048915,15,3
575,31.187598611209403,15,3
576,30.323175978777027,15,3
577,30.4469066378011,15,3
578,31.908012341922674,15,3
579,35.581227718969515,15,3
580,37.11967966714634,15,3
581,0.4719279173720308,15,3
582,0.0004199848053938082,15,3
583,0.00027556765879389064,15,3
584,0.05851746382120565,15,3
585,0.6166081123175539,15,3
586,0.7184261895579992,15,3
587,2.8031205824819696,15,3
588,3.268411921946795,15,3
589,6.038522554634559,15,3
590,36.11460198128932,15,3
591,38.95802672427451,15,3
592,40.57753045717154,15,3
593,42.4244744634857,15,3
594,44.75497533759752,15,3
595,46.11460517770906,15,3
596,45.294689598571885,15,3
597,44.5213256804584,15,3
598,43.28258253335855,15,3
599,42.4657700991487,15,3
600,42.06678873527533,15,3
601,41.623364112656375,15,3
602,40.694138932243305,15,3
603,40.30940811697835,15,3
604,38.68000841151279,15,3
605,38.28254978953497,15,3
606,37.73918677801775,15,3
607,37.22412415183001,15,3
608,36.214061442255115,15,3
609,35.74885032474967,15,3
610,34.13776744241204,15,3
611,32.62474699892881,15,3
612,31.691315854697685,15,3
613,29.722227797019087,15,3
614,28.572722247964112,15,3
615,27.492903880872774,15,3
616,25.70009213063431,15,3
617,25.569916330244908,15,3
618,23.235777461475145,15,3
619,22.719599542197304,15,3
620,21.482983625620417,15,3
621,20.247184882661628,15,3
622,19.332690071348182,15,3
623,18.79789091946008,15,3
624,17.935601225763392,15,3
625,17.040701331569213,15,3
626,16.434502160137477,15,3
627,15.877704616908101,15,3
628,15.330657432901564,15,3
629,15.348383961505764,15,3
630,14.934252248495334,15,3
631,14.547425913597683,15,3
632,14.614239871719962,15,3
633,14.598053497646152,15,3
634,14.081217925586216,15,3
635,13.914009312098123,15,3
636,13.90517214744313,15,3
637,13.857738524954355,15,3
638,13.914837057609306,15,3
639,13.659578273188146,15,3
640,13.89754970924346,15,3
641,13.597930247215618,15,3
642,13.708148029929905,15,3
643,14.132386013088155,15,3
644,14.088694004842743,15,3
645,14.000117312540631,15,3
646,14.127152956400955,15,3
647,14.173779341081,15,3
648,14.642987975686106,15,3
649,14.718403545408512,15,3
650,15.14543857732126,15,3
651,15.149273471940266,15,3
652,15.670284584595915,15,3
653,16.035892556377984,15,3
654,16.395148234789865,15,3
655,16.75192591426894,15,3
656,17.19018101110081,15,3
657,17.77311325980388,15,3
658,18.372030454692815,15,3
659,18.472404838594137,15,3
660,18.683622994812566,15,3
661,18.971570211949036,15,3
662,19.615551345081542,15,3
663,19.745161731921797,15,3
664,19.459941252282242,15,3
665,20.570588726344774,15,3
666,19.98453126839886,15,3
667,20.125346847595726,15,3
668,20.435757223684718,15,3
669,20.555590323619402,15,3
670,20.000864840368443,15,3
671,20.299871233725284,15,3
672,19.440918817971323,15,3
673,19.80105951539133,15,3
674,19.211175611944412,15,3
675,19.32957330245337,15,3
676,19.28255014196267,15,3
677,19.073482356548066,15,3
678,18.724130014491713,15,3
679,19.19801341970069,15,3
680,18.927591331484297,15,3
681,19.429333114358187,15,3
682,19.351561272682446,15,3
683,19.88112356515949,15,3
684,19.549896179594526,15,3
685,20.267566501801674,15,3
686,19.68537667657835,15,3
687,20.406662572948704,15,3
688,20.337456301295283,15,3
689,20.47884726892327,15,3
690,21.076300661805078,15,3
691,20.57547976625835,15,3
692,20.793718729814064,15,3
693,20.838395458817487,15,3
694,20.713811408535967,15,3
695,20.408115563591675,15,3
696,20.697430821249704,15,3
697,20.927189793196774,15,3
698,21.051354712520393,15,3
699,21.769963693616013,15,3
700,22.580896828874753,15,3
701,23.333153872249746,15,3
702,23.8268584107562,15,3
703,24.778339905667615,15,3
704,25.082810116995915,15,3
705,24.783152361998784,15,3
706,24.381220151690947,15,3
707,23.923177772113096,15,3
708,23.45214307866441,15,3
709,22.998537538340564,15,3
710,22.203002462597752,15,3
711,22.117250860177194,15,3
712,21.333162167573192,15,3
713,20.70705528860613,15,3
714,20.612096573769605,15,3
715,19.985938299952082,15,3
716,19.709649282737388,15,3
717,19.270230518156225,15,3
718,18.91419831757743,15,3
719,17.84327155709483,15,3
720,17.897910751761707,15,3
721,17.442912514564444,15,3
722,16.685965730415436,15,3
723,15.940169781651985,15,3
724,15.499493793638184,15,3
725,14.532695494528438,15,3
726,13.910822009548456,15,3
727,13.087296112043182,15,3
728,12.363482466957944,15,3
729,12.374436332911184,15,3
730,12.353771383235227,15,3
731,12.400699667979586,15,3
732,12.329696439758031,15,3
733,12.578671686820607,15,3
734,12.793203485980818,15,3
735,12.946472643271711,15,3
736,13.101218292151371,15,3
737,13.46227671156198,15,3
738,13.535035701432918,15,3
739,13.463290447255385,15,3
740,13.869482257317472,15,3
741,13.521710099040325,15,3
742,13.918280830552149,15,3
743,14.139985435328487,15,3
744,13.847736121383463,15,3
745,13.9170573475136,15,3
746,14.02644927846362,15,3
747,13.628737923139333,15,3
748,13.728236893549024,15,3
749,13.336275734037365,15,3
750,13.437973570517052,15,3
751,12.980823814164934,15,3
752,12.628706311839995,15,3
753,12.663849318226308,15,3
754,12.34569430331036,15,3
755,12.055838319857173,15,3
756,12.192309741375773,15,3
757,11.710384999611676,15,3
758,11.54723322378334,15,3
759,11.495072530249214,15,3
760,11.289882189887042,15,3
761,11.338496043490162,15,3
762,11.498239700471839,15,3
763,11.378703743505877,15,3
764,11.069005022038912,15,3
765,10.988388237712279,15,3
766,10.951080954620478,15,3
767,10.755162122673942,15,3
768,10.636309627470984,15,3
769,10.430699454954414,15,3
770,10.211580320142406,15,3
771,10.009143249759836,15,3
772,9.940916035958896,15,3
773,9.774701434590451,15,3
774,9.33321970505484,15,3
775,9.439228385018202,15,3
776,8.808567761882951,15,3
777,8.95506427885164,15,3
778,8.63789088103034,15,3
779,8.403222384098907,15,3
780,8.376301299059248,15,3
781,8.344507936349604,15,3
782,7.915481557247908,15,3
783,8.19309481840822,15,3
784,7.979223409330544,15,3
785,8.053926020888685,15,3
786,7.860655416824523,15,3
787,8.153839055526847,15,3
788,7.968097926988533,15,3
789,8.07672288139234,15,3
790,8.011112945263301,15,3
791,8.003814394730526,15,3
792,8.110828088903707,15,3
793,7.890128668410727,15,3
794,7.798043606711348,15,3
795,7.8279379193044525,15,3
796,7.5477518646241,15,3
797,7.383760365389925,15,3
798,7.335065812007084,15,3
799,7.212134391064891,15,3
800,7.185679140589551,15,3
801,6.985435442490482,15,3
802,6.942947691158102,15,3
803,6.747360643901532,15,3
804,6.835503969445752,15,3
805,6.9371744544346665,15,3
806,7.01399737989325,15,3
807,7.050938272584912,15,3
808,7.512617573782393,15,3
809,7.923696938937756,15,3
810,8.135800440538352,15,3
811,8.689154609435725,15,3
812,8.951468512776449,15,3
813,9.355719285561548,15,3
814,9.86178635515365,15,3
815,9.957461944441379,15,3
816,10.5450448494908,15,3
817,10.765235302413231,15,3
818,11.293363844064897,15,3
819,11.3510764145124,15,3
820,11.74701809252026,15,3
821,11.81824450445936,15,3
822,11.848555076384708,15,3
823,11.816717168320642,15,3
824,11.693678511767379,15,3
825,11.68599824986439,15,3
826,11.600737380477206,15,3
827,11.373422875891492,15,3
828,11.069187408552905,15,3
829,11.20021613441803,15,3
830,10.872786327949502,15,3
831,10.78462004367765,15,3
832,10.715719761694665,15,3
833,10.529543291847569,15,3
834,10.342692746580918,15,3
835,9.982582171010073,15,3
836,9.897423554077243,15,3
837,9.756871382942515,15,3
838,9.731255612466297,15,3
839,9.358407512870762,15,3
840,9.162499542641207,15,3
841,8.984311403252079,15,3
842,8.65429013608955,15,3
843,8.482131275785598,15,3
844,8.049111691716242,15,3
845,8.125912364702147,15,3
846,7.900489697964647,15,3
847,7.725440106842657,15,3
848,7.520406782777583,15,3
849,7.377639588951537,15,3
850,7.073287616633495,15,3
851,7.131654717071582,15,3
852,6.756814383126566,15,3
853,6.570790804659303,15,3
854,6.634954465747279,15,3
855,6.651550233513859,15,3
856,6.249898246885726,15,3
857,6.481040827369087,15,3
858,6.536155699457662,15,3
859,6.475757509544793,15,3
860,6.658452711399607,15,3
861,6.6901731462025396,15,3
862,6.587116058471409,15,3
863,6.734213275938028,15,3
864,6.807180218559861,15,3
865,6.870884502066078,15,3
866,7.036936938580531,15,3
867,6.985784311492894,15,3
868,7.037892533530807,15,3
869,7.217309105359081,15,3
870,7.268950402383537,15,3
871,7.280287736021801,15,3
872,7.353708307598791,15,3
873,7.446281790194188,15,3
874,7.353748561329457,15,3
875,7.58255413169663,15,3
876,7.7822376391782955,15,3
877,7.949789304841113,15,3
878,8.13526376553096,15,3
879,8.239540581318211,15,3
880,8.444813972345159,15,3
881,9.427327287067468,15,3
882,9.802273920511347,15,3
883,10.453280568422901,15,3
884,10.891106543408162,15,3
885,11.180604804051113,15,3
886,11.645208741412045,15,3
887,12.251305809871353,15,3
888,12.870430082342164,15,3
889,13.143426477978103,15,3
890,13.377127180094561,15,3
891,13.72467401462677,15,3
892,13.794275618622722,15,3
893,13.824016319259908,15,3
894,13.701795760719476,15,3
895,13.79240381011524,15,3
896,13.595125446505758,15,3
897,13.380565404739084,15,3
898,12.996045344708243,15,3
899,12.359711404438414,15,3
900,11.879414287879861,15,3
901,12.018509243881766,15,3
902,11.85500208747314,15,3
903,11.463039512145837,15,3
904,11.778227695893122,15,3
905,12.001271338679357,15,3
906,12.172662061403694,15,3
907,12.656823074378075,15,3
908,12.618064875339016,15,3
909,13.248000311447473,15,3
910,13.44641006672989,15,3
911,13.363201924755163,15,3
912,13.708181352114293,15,3
913,13.612323783236892,15,3
914,13.424267795299137,15,3
915,13.422780291944186,15,3
916,13.766444686343757,15,3
917,13.804553962793365,15,3
918,13.662023348604091,15,3
919,14.24617247894706,15,3
920,13.97715294844564,15,3
921,14.617393477921448,15,3
922,14.54161067307771,15,3
923,15.032474867659333,15,3
924,15.11009103509137,15,3
925,15.445523694653064,15,3
926,15.450719134971354,15,3
927,15.28039059411411,15,3
928,15.051717524600146,15,3
929,14.472210148023661,15,3
930,14.025782493811747,15,3
931,13.570192561152126,15,3
932,12.754848601688188,15,3
933,12.15368118088388,15,3
934,10.946587903607114,15,3
935,10.306045786356279,15,3
936,9.511998418060053,15,3
937,8.77308829972833,15,3
938,7.942535400121962,15,3
939,7.422330179924478,15,3
940,6.723882676935236,15,3
941,6.541909801852278,15,3
942,6.156813494130535,15,3
943,6.1018030471162445,15,3
944,6.264933768890441,15,3
945,6.192567628348421,15,3
946,6.472762833376251,15,3
947,6.447128970923571,15,3
948,6.835508972326028,15,3
949,6.981727959466871,15,3
950,7.139466190871119,15,3
951,7.183738425222082,15,3
952,7.215102323290752,15,3
953,7.194833460529145,15,3
954,7.140248869211947,15,3
955,7.280015314334875,15,3
956,7.412114765495288,15,3
957,7.540739758154702,15,3
958,7.684276593425435,15,3
959,8.107684095690546,15,3
960,8.659339236748206,15,3
961,8.973668414607475,15,3
962,9.380000493367566,15,3
963,9.804071872878467,15,3
964,9.917300445730897,15,3
965,9.7473267294275,15,3
966,9.353975766404622,15,3
967,9.220925829752666,15,3
968,9.166734491145634,15,3
969,8.431697877283911,15,3
970,7.629760213695759,15,3
971,7.117822445741877,15,3
972,6.340871949278439,15,3
973,5.638990179076694,15,3
974,5.536914346314781,15,3
975,5.633845939441222,15,3
976,5.457425156529476,15,3
977,5.66464581033695,15,3
978,5.617852325394192,15,3
979,5.831373365220774,15,3
980,5.912383843987765,15,3
981,6.022883911983352,15,3
982,6.214880800660301,15,3
983,6.37311785508259,15,3
984,6.562726465144971,15,3
985,6.682006722158635,15,3
986,6.789180911722233,15,3
987,7.054122694599739,15,3
988,7.404208312869275,15,3
989,7.580674906654531,15,3
990,7.960088388081187,15,3
991,8.334416785867754,15,3
992,8.360223865339444,15,3
993,9.08882332147844,15,3
994,9.367783991879163,15,3
995,9.74730031170908,15,3
996,10.114703193721834,15,3
997,10.309867812070987,15,3
998,10.399290253808598,15,3
999,10.768193516179577,15,3
1000,10.70685618044056,15,3
1001,10.97753566552242,15,3
1002,10.74103355316685,15,3
1003,10.716513887375845,15,3
1004,10.697345186455184,15,3
1005,10.127260914757763,15,3
1006,9.786474961437875,15,3
1007,9.492642434716274,15,3
1008,9.104035782160288,15,3
1009,8.377674372525416,15,3
1010,8.149396459211715,15,3
1011,7.416378833786936,15,3
1012,7.222534498411813,15,3
