Centerline IDX,Area,Filter radius
0,0.0577519644775748,3
1,4.377961443800814,3
2,3.899043501961387,3
3,3.3575683634098823,3
4,2.0017423221770514,3
5,1.8679520626965314,3
6,1.463236435428371,3
7,2.3133973960493677,3
8,1.979075135207495,3
9,1.672903728228448,3
10,1.6068970698279372,3
11,1.5683875364002233,3
12,1.5555245556824957,3
13,1.4194510535207883,3
14,1.2898825588899854,3
15,1.1590714181302246,3
16,1.0224367653418085,3
17,0.8961364992110248,3
18,0.7785925222706283,3
19,0.6740120076774474,3
20,0.5735307038685278,3
21,0.47038544852057385,3
22,0.37144751263258513,3
23,0.272603099355365,3
24,0.1790918384640463,3
25,0.09847309054475772,3
26,0.03273724514292553,3
27,0.03408925029816601,3
28,0.05364061210639193,3
29,0.07081630051834509,3
30,0.08314645667633158,3
31,0.09195581023413979,3
32,0.0986581621100413,3
33,0.10748835662070633,3
34,0.12097444378014188,3
35,0.14252743018732872,3
36,0.17281162485960522,3
37,0.21649527428508009,3
38,0.27051292297073815,3
39,0.3422493450834736,3
40,0.4286545883596773,3
41,0.5308952707455319,3
42,0.65098431925162,3
43,0.7801243427084046,3
44,0.9150797770835197,3
45,1.0417080539873496,3
46,1.1554040747232648,3
47,1.2606823476517093,3
48,1.3455247911306287,3
49,1.4117211802495149,3
50,1.4510534812679907,3
51,1.488437401038027,3
52,1.5277427478986283,3
53,1.5596824603353525,3
54,1.5787953605622533,3
55,1.6001965206414752,3
56,1.6148247250557688,3
57,1.620660289285297,3
58,1.621098847792382,3
59,1.613327199212108,3
60,1.6110868978175859,3
61,1.6210167979488688,3
62,1.650484513851552,3
63,1.6966540733965303,3
64,1.7546487821227856,3
65,1.8145533893521133,3
66,1.8688006596848936,3
67,1.9158909581556145,3
68,1.962276409536571,3
69,2.0016508516946487,3
70,2.029066513280668,3
71,2.046018480312341,3
72,2.049488106668832,3
73,2.0477203041282337,3
74,2.013399185322669,3
75,1.9744800248927277,3
76,1.9293212324146225,3
77,1.891534878969651,3
78,1.855609663120049,3
79,1.8312828437847202,3
80,1.8080926099182761,3
81,1.7784651106312594,3
82,1.7472629511812556,3
83,1.7131094737869716,3
84,1.6786874660156172,3
85,1.654808247465553,3
86,1.6553594361548676,3
87,1.6717539397941437,3
88,1.6868458971748623,3
89,1.7202583757025423,3
90,1.7702962200519323,3
91,1.8173944221571219,3
92,1.8758126082411763,3
93,1.943241081119595,3
94,1.990714760724586,3
95,2.0554019985993364,3
96,2.09876839710887,3
97,2.1482035685157825,3
98,2.170715408362412,3
99,2.1826186605649127,3
100,2.18332571726296,3
