Centerline IDX,Area,Filter radius
525,3.190769087096669,3
526,3.5174619039671597,3
527,3.858958989997518,3
528,4.211123989322914,3
529,4.5821321839566735,3
530,5.095199792442145,3
531,5.356195178686903,3
532,5.650876583707031,3
533,5.93216750656029,3
534,6.236736921686315,3
535,6.527147203486493,3
536,6.7640380531966,3
537,6.957387586405275,3
538,7.096424250285963,3
539,7.218624249581808,3
540,7.306679572629037,3
541,7.324890817813866,3
542,7.259526569090667,3
543,7.107103438863305,3
544,6.9016523145664905,3
545,6.696255043326346,3
546,6.469049264968362,3
547,6.270562641230754,3
548,6.118483587637911,3
549,6.013756099724105,3
550,5.925743524331665,3
551,5.918985791452087,3
552,5.9808353228386295,3
553,6.107863652515789,3
554,6.314413385427542,3
555,6.570423095369733,3
556,6.848825786909856,3
557,7.141560638254305,3
558,7.430301964009232,3
559,7.651545788116891,3
560,7.80471721219601,3
561,7.870605482713472,3
562,7.7911303946139014,3
563,7.6543379337190345,3
564,7.441378053976223,3
565,7.196011521157288,3
566,6.962755792843382,3
567,6.721882698087029,3
568,6.450665134978863,3
569,6.16143227484099,3
570,5.845013343508526,3
571,5.507442928564615,3
572,5.164821030679377,3
573,4.809721492740209,3
574,4.463791663442407,3
575,4.142177636877932,3
576,3.846949367972229,3
577,3.5820051892596894,3
578,3.335721720019137,3
579,3.1277418142976785,3
580,2.933700922304979,3
581,2.7849559456158204,3
582,2.692368187959346,3
583,2.651231348474539,3
584,2.7550157694163318,3
585,2.92314244244335,3
586,2.9821191080718563,3
587,2.948167999538782,3
588,2.9607031589898725,3
589,2.940691459646132,3
590,2.9022440905837357,3
591,2.899262697206723,3
592,3.313556311978573,3
593,4.4677315909843855,3
594,6.133330406384175,3
595,6.198128355800691,3
596,5.4463362564724775,3
597,4.0290831322704435,3
598,3.2951184145135812,3
599,3.0683513453550404,3
600,3.008759330582052,3
601,2.9205298621222937,3
602,2.915815390015723,3
603,2.9276387988907118,3
604,2.8087457133583484,3
605,2.517614190144286,3
606,2.305172016234337,3
607,2.207324403228995,3
608,2.128315551927244,3
609,2.0535403497633524,3
610,1.9656016172039017,3
611,1.8575126482796804,3
612,1.664280656320443,3
613,1.4210593283532944,3
614,1.085657588308095,3
615,0.7667740944070829,3
616,0.4567623680568431,3
617,0.06313108266294876,3
618,0.43080999264202546,3
619,0.8150388101335011,3
620,1.14894246404765,3
621,1.4397861691604703,3
622,1.6322608690716152,3
623,1.8124040843640614,3
624,1.61678932277664,3
625,1.7614897664252567,3
626,1.8777238528873568,3
627,1.8836802020050527,3
628,1.9007610779208335,3
629,1.9142624948954108,3
630,1.9162392889184048,3
631,1.905000850100805,3
632,1.8856321306329846,3
633,1.8552808782696957,3
634,1.7841731685375635,3
635,1.6677954502429202,3
636,1.5320382475929364,3
637,1.3897115889967608,3
638,1.2714397243353233,3
639,1.2461311510851374,3
640,1.107997995104597,3
641,1.0390139151604671,3
642,0.9730266262995428,3
643,0.9202795090259315,3
644,0.8877595325011498,3
645,0.8693288394697447,3
646,0.8607573598110321,3
647,0.846707435422104,3
648,0.8349678982003752,3
649,0.824539467816976,3
650,0.8201674785686919,3
651,0.8315327402024195,3
652,0.8568658321109979,3
653,0.9161034507678778,3
654,0.9505923516317125,3
655,1.0009054070378625,3
656,1.065900019376386,3
657,1.1449882358492687,3
658,1.2299477378655865,3
659,1.3042139880353716,3
660,1.3691846141491624,3
661,1.423051968240543,3
662,1.4715251646257457,3
663,1.534597214033056,3
664,1.593117172898019,3
665,1.6397141503466628,3
666,1.6812935796169768,3
667,1.7114605620608927,3
668,1.7411566605551343,3
669,1.764387236586117,3
670,1.7849835992692533,3
671,1.7984358147259627,3
672,1.7981183458614396,3
673,1.8061693023410044,3
674,1.8283209611599887,3
675,1.8737552593847795,3
676,1.8667901271955998,3
677,1.999828842082934,3
678,2.122175622609575,3
679,2.46705316625048,3
680,2.458907119360447,3
681,2.440597196550698,3
682,2.4158522497828017,3
683,2.377983329744893,3
684,2.3417669760574427,3
685,2.3127163874160033,3
686,2.276330030643294,3
687,2.2478956150598606,3
688,2.2212865893689013,3
689,2.2280779081029323,3
690,2.2793738236578065,3
691,2.370123585206784,3
692,1.5476543417580615,3
693,1.1857585415418725,3
694,1.036299563306784,3
695,0.9217589509080426,3
696,0.7899129704701409,3
697,0.640592991122503,3
698,0.4728436886998679,3
699,0.2889018835230672,3
700,0.10385695401055273,3
701,0.10208510755001043,3
702,0.20692129341023247,3
703,0.3846993798169933,3
704,0.5317712033938733,3
705,0.6651496312770178,3
706,0.7935443156084148,3
707,0.9166274904982856,3
