54.926100	-173.862100	1721.866700
54.836700	-174.126600	1721.887400
54.744000	-173.891800	1721.891200
55.279100	-174.485000	1721.907300
55.363800	-173.789100	1721.925100
54.742700	-174.521500	1721.966800
54.780000	-173.619600	1721.985900
55.822400	-174.278500	1721.988200
55.908200	-173.929300	1721.990800
55.809800	-173.686900	1721.993500
55.739600	-174.661100	1721.994200
54.491500	-173.909400	1722.001800
55.447300	-174.865700	1722.010300
54.407700	-174.262400	1722.042400
55.654600	-173.474300	1722.066800
55.070500	-173.309300	1722.080400
54.432100	-174.595200	1722.136900
55.762300	-174.901100	1722.148800
55.895700	-173.532500	1722.158600
54.889600	-174.906400	1722.161600
55.408700	-173.239800	1722.178800
56.076500	-173.779100	1722.184600
54.270000	-173.538700	1722.186800
54.109500	-173.940900	1722.196900
54.689700	-173.108500	1722.242300
55.420300	-175.107400	1722.253000
56.158700	-174.139400	1722.268800
54.089800	-174.315600	1722.274400
54.264800	-173.225800	1722.285300
55.132200	-173.004300	1722.285800
53.952300	-173.675800	1722.308200
56.040000	-174.618400	1722.327100
55.748000	-173.278600	1722.337400
54.333900	-172.975200	1722.377800
53.878700	-173.323600	1722.444200
56.055800	-173.532400	1722.447400
54.097900	-172.911700	1722.456300
55.031600	-172.783000	1722.458600
55.058400	-175.268900	1722.468600
54.252900	-174.757300	1722.468900
53.770700	-173.912200	1722.475700
55.796400	-175.036200	1722.477000
53.894600	-174.341000	1722.499100
54.726700	-172.692300	1722.501100
54.410100	-172.651900	1722.529600
54.126600	-172.629900	1722.573000
54.674600	-175.150700	1722.573400
55.432400	-175.288300	1722.577800
53.787000	-172.900100	1722.579200
56.248000	-173.878400	1722.584100
55.461600	-172.887500	1722.598000
53.868800	-172.563900	1722.671100
53.717900	-174.193100	1722.679600
54.406600	-172.397300	1722.682200
55.176300	-175.385300	1722.702900
55.905900	-173.235500	1722.727700
54.935800	-175.332100	1722.729300
55.102300	-172.522100	1722.735500
53.898200	-174.519500	1722.745500
54.736000	-172.350400	1722.764300
54.402700	-175.046000	1722.779800
53.551900	-173.971200	1722.788200
54.195200	-172.242300	1722.796800
55.390300	-175.359300	1722.817200
53.396600	-173.614900	1722.820900
56.222200	-174.329500	1722.824100
53.375200	-173.143400	1722.824300
55.644500	-175.192200	1722.830800
56.166500	-173.585600	1722.838000
53.470200	-172.669200	1722.839600
55.965300	-174.838600	1722.843800
53.773800	-172.240500	1722.854000
54.533700	-172.167700	1722.860500
54.140800	-174.839000	1722.875500
53.475600	-172.372600	1722.900200
55.189400	-175.324900	1722.921300
55.449600	-175.286000	1722.969600
54.784000	-175.149100	1722.987200
53.484800	-172.098100	1722.995700
54.767400	-172.076600	1723.011500
56.258300	-173.918900	1723.019600
53.686700	-174.276200	1723.019900
53.751400	-171.848100	1723.038600
55.066200	-172.225500	1723.042000
55.425500	-172.534800	1723.044900
54.513200	-171.940700	1723.064200
54.395600	-174.973300	1723.083300
53.954300	-174.620900	1723.088700
54.119700	-171.796300	1723.093300
53.403400	-173.941400	1723.093800
55.771200	-172.962800	1723.094200
56.014100	-173.389700	1723.104200
53.139100	-172.372900	1723.133900
53.504600	-171.725500	1723.134000
56.163700	-173.686300	1723.147000
53.161300	-173.702400	1723.165100
55.437900	-175.016300	1723.169800
53.197500	-171.916600	1723.177200
54.213200	-174.804100	1723.203800
53.272500	-171.613600	1723.219000
53.038700	-173.403600	1723.243300
53.465700	-171.446000	1723.248200
56.174300	-173.881900	1723.261800
54.869200	-171.948300	1723.263800
55.946800	-174.613100	1723.271800
53.819800	-171.414500	1723.296100
53.259200	-171.385000	1723.297000
52.942300	-172.907800	1723.312300
56.104600	-174.193800	1723.323000
53.866900	-174.467900	1723.331900
52.952400	-171.544600	1723.349300
55.259500	-172.228200	1723.360300
54.522100	-171.672600	1723.360700
53.153600	-171.198800	1723.370400
54.118300	-174.647200	1723.377300
55.880200	-173.284800	1723.383900
52.811800	-172.025000	1723.385500
54.210100	-171.438100	1723.392600
53.476100	-171.132000	1723.405000
55.806000	-173.010200	1723.415100
55.620100	-172.672300	1723.422100
53.269700	-173.917300	1723.428000
55.969300	-173.767200	1723.432100
52.877000	-171.099700	1723.434200
53.071200	-173.687700	1723.442900
53.195300	-170.884500	1723.488800
53.637700	-174.207600	1723.498100
52.554300	-171.347700	1723.498900
52.568700	-171.020900	1723.499800
55.895200	-174.456800	1723.515300
52.537000	-171.723000	1723.526300
52.391000	-170.869100	1723.536200
55.815300	-173.199500	1723.543900
54.618400	-174.669500	1723.547300
52.796100	-170.696200	1723.548300
54.042300	-174.484600	1723.571200
52.357200	-170.635700	1723.576700
52.597800	-172.446900	1723.579500
54.115200	-171.202100	1723.580900
52.465700	-172.031500	1723.592100
52.203000	-171.224900	1723.597700
55.509200	-174.562900	1723.610000
52.280700	-171.545700	1723.614800
55.801500	-174.242400	1723.614800
53.851600	-171.002700	1723.629300
52.001400	-170.920500	1723.633600
53.409500	-174.048600	1723.657300
52.266900	-171.812000	1723.661100
53.545700	-170.764200	1723.662800
55.714600	-173.047800	1723.670500
54.434500	-171.387900	1723.672100
52.856200	-173.261700	1723.685700
54.902900	-171.850900	1723.686000
55.370700	-172.375000	1723.687700
52.650100	-172.836700	1723.691300
51.958300	-170.476700	1723.691500
53.240500	-170.560400	1723.692800
53.017000	-173.549000	1723.718700
55.706100	-173.514900	1723.724900
52.034500	-171.646700	1723.728300
55.593200	-172.734700	1723.728900
55.688000	-173.969900	1723.731900
52.581500	-170.327300	1723.732300
51.827800	-171.341800	1723.743500
52.985600	-170.384200	1723.749400
52.190400	-172.059500	1723.752900
52.737600	-173.047800	1723.755600
51.687900	-170.148100	1723.784500
52.000000	-170.109600	1723.785600
53.298800	-173.858600	1723.785600
51.444000	-170.449100	1723.788300
52.280000	-170.136200	1723.809900
55.513300	-174.246500	1723.810000
53.603000	-174.097200	1723.831600
54.031400	-174.263900	1723.858000
51.364600	-170.106600	1723.872000
52.483600	-172.727000	1723.880000
51.459700	-171.043500	1723.887600
51.889700	-169.884700	1723.910700
53.546000	-170.487200	1723.927800
55.131000	-174.264400	1723.930000
55.429700	-173.947600	1723.938000
55.559500	-173.292800	1723.940500
53.261600	-170.303200	1723.951600
55.528900	-172.989900	1723.952400
52.203700	-172.411600	1723.959700
54.195300	-171.053600	1723.960800
55.400900	-172.650100	1723.963400
53.846400	-170.718000	1723.966900
51.784400	-171.827700	1723.967200
51.618300	-169.779300	1723.983200
51.020600	-170.394900	1723.989200
52.957700	-170.141200	1723.993200
52.614700	-172.971800	1723.995300
52.202600	-169.840000	1724.007700
52.982100	-173.416700	1724.023500
55.105400	-172.245300	1724.032000
50.947100	-169.947500	1724.049800
51.245300	-169.752600	1724.058300
55.379700	-173.617000	1724.069400
54.844400	-171.835300	1724.079000
54.577400	-171.460900	1724.083700
52.617000	-169.924300	1724.084600
53.785700	-173.937300	1724.108500
55.126000	-173.917300	1724.132100
50.694200	-170.108400	1724.156200
52.849000	-173.200200	1724.165400
50.941200	-169.650000	1724.173100
53.489300	-170.281600	1724.173900
55.297400	-172.933900	1724.177200
53.362500	-173.604000	1724.183600
54.572100	-173.975000	1724.190200
51.963100	-169.529900	1724.200500
53.723800	-170.458200	1724.212100
52.401700	-172.793200	1724.230200
55.218800	-173.315400	1724.235800
55.128600	-172.663500	1724.251200
55.056700	-173.687700	1724.252100
53.239800	-170.090300	1724.255100
