68.813600	-208.799900	1788.514500
68.244400	-208.460200	1788.534100
68.776000	-207.828000	1788.534600
69.369900	-207.844100	1788.545600
68.182200	-207.954700	1788.566800
69.531400	-208.415100	1788.570300
68.259700	-209.240300	1788.579700
67.968100	-208.919800	1788.611300
69.424900	-209.322300	1788.634800
69.352100	-207.425100	1788.653700
68.702700	-209.778800	1788.656800
68.209000	-209.833800	1788.676300
68.160800	-207.536100	1788.707600
67.827100	-208.483800	1788.725800
69.899100	-207.911300	1788.734400
70.111000	-208.418300	1788.742600
68.847600	-206.953200	1788.756600
67.843400	-209.575500	1788.763000
69.224900	-210.015700	1788.782000
69.438600	-206.978100	1788.848900
68.126700	-210.357200	1788.852400
70.217600	-209.068900	1788.855600
69.750500	-209.840600	1788.875400
68.708500	-210.455400	1788.910300
69.854400	-207.351400	1788.916200
68.094700	-206.780500	1788.954800
67.635100	-210.252200	1788.980600
69.303800	-206.574800	1789.017900
68.837500	-206.284900	1789.041100
68.211500	-210.747100	1789.053700
67.804500	-210.680300	1789.066200
69.197500	-210.364900	1789.076400
67.599700	-207.955300	1789.079800
68.290300	-206.006900	1789.085700
70.191200	-209.775000	1789.091100
70.560800	-208.378400	1789.095400
70.336800	-207.729800	1789.095600
67.472500	-209.397300	1789.114700
69.753700	-210.160300	1789.131000
67.680500	-206.294800	1789.142100
68.555200	-210.671800	1789.149100
70.607600	-209.383800	1789.149700
67.546700	-210.360000	1789.168200
67.893200	-205.804900	1789.177800
70.831500	-208.965200	1789.182000
69.737300	-206.867200	1789.195600
68.835300	-205.835000	1789.262500
67.982700	-210.606400	1789.266600
70.183300	-207.334600	1789.311700
68.375600	-205.567600	1789.318300
67.440200	-205.868000	1789.318400
69.930700	-210.090800	1789.335400
67.450500	-207.141700	1789.338200
70.845800	-209.238600	1789.342700
70.474000	-207.613000	1789.354800
67.868400	-205.513700	1789.355700
68.654600	-210.457500	1789.366600
70.917800	-208.750800	1789.377400
70.991800	-208.997500	1789.380000
67.622400	-210.017100	1789.389200
69.368700	-210.270900	1789.391000
67.198000	-206.455000	1789.421300
70.617200	-207.929400	1789.428000
70.354600	-209.653100	1789.429900
67.410800	-208.707700	1789.435500
67.496300	-209.370700	1789.479900
69.939800	-209.997400	1789.499300
68.130000	-210.221500	1789.504900
69.412700	-206.217800	1789.504900
67.529800	-205.431300	1789.505400
69.675600	-210.125500	1789.514500
67.437800	-208.052400	1789.555700
70.767200	-209.062200	1789.561600
69.387200	-210.109900	1789.584100
68.970100	-205.577900	1789.585800
70.722400	-208.473000	1789.603500
68.733000	-207.532700	1789.617400
68.839400	-210.037600	1789.624500
67.163100	-207.010900	1789.647300
68.653300	-207.361000	1789.664800
67.417500	-204.997100	1789.673700
67.481800	-208.533700	1789.678600
68.027000	-209.617500	1789.685800
70.386900	-207.596000	1789.688800
69.651700	-209.777000	1789.690100
68.593700	-207.233100	1789.700500
66.911000	-205.829300	1789.720100
67.642600	-208.955300	1789.721100
66.975200	-206.618300	1789.726700
68.302800	-205.071300	1789.727700
68.547200	-207.132200	1789.728700
70.256300	-209.331000	1789.743600
68.495300	-207.020100	1789.760200
70.572900	-208.041300	1789.773000
66.791300	-204.924500	1789.788200
68.438500	-206.897500	1789.794500
67.862500	-204.553100	1789.796900
69.878800	-207.028300	1789.800500
67.299400	-204.319700	1789.809400
70.450200	-208.885500	1789.826800
68.376600	-206.764700	1789.831600
66.690500	-204.381400	1789.853000
69.334900	-205.802300	1789.859400
68.310500	-206.622200	1789.871300
67.376200	-207.607400	1789.878300
68.866500	-209.437400	1789.891300
68.239800	-206.471000	1789.913300
66.851800	-203.800600	1789.915200
67.692800	-208.361700	1789.946000
70.355200	-208.456200	1789.953400
68.165200	-206.311200	1789.957400
68.249300	-204.450300	1789.969200
67.927300	-204.091300	1789.970000
68.192600	-208.968400	1789.984800
66.882200	-206.578000	1789.989900
67.090000	-207.078100	1789.991300
69.459300	-206.148400	1789.991700
69.572800	-206.527600	1789.996700
68.086700	-206.143800	1790.003400
69.737200	-209.000800	1790.009400
66.461200	-205.357500	1790.016500
70.257200	-207.976900	1790.028900
69.062600	-205.418900	1790.032000
66.307200	-204.061100	1790.034200
67.516000	-203.549100	1790.039200
66.899700	-203.080000	1790.043200
66.348200	-203.287700	1790.047000
68.004600	-205.969500	1790.051100
70.060500	-207.574000	1790.051800
66.288000	-204.710300	1790.063800
66.560900	-205.812100	1790.065000
67.919200	-205.788800	1790.100200
68.018100	-203.764700	1790.131600
66.426300	-202.345600	1790.136500
67.830800	-205.602600	1790.150600
68.809300	-205.031700	1790.160500
69.929000	-208.389500	1790.161400
68.848600	-208.838100	1790.169100
66.743100	-206.260600	1790.186000
65.785200	-202.637300	1790.189400
68.553900	-204.643900	1790.190700
59.119100	-198.922900	1790.200800
67.739600	-205.411500	1790.202000
61.625500	-198.924700	1790.204400
62.253000	-199.192700	1790.207600
60.641800	-198.663700	1790.208000
65.817100	-201.466000	1790.210000
62.933500	-199.334200	1790.216400
62.507300	-199.692000	1790.218400
60.624100	-199.449500	1790.220900
62.875600	-199.915500	1790.228300
53.452100	-194.142600	1790.234700
65.408200	-201.175500	1790.236700
59.721900	-198.088400	1790.238800
52.387900	-192.492900	1790.239100
51.976100	-192.273500	1790.243800
68.315300	-204.103400	1790.248900
65.305200	-201.795500	1790.254000
67.645900	-205.216400	1790.254200
69.791300	-207.964900	1790.255700
69.654600	-207.477800	1790.260300
69.215100	-205.962900	1790.261500
65.857800	-203.652400	1790.264500
67.670100	-207.794600	1790.267100
63.543300	-200.014000	1790.268000
51.974600	-192.874300	1790.268200
69.462100	-206.997600	1790.268400
57.134400	-198.063400	1790.270400
67.364300	-207.361100	1790.273200
61.729300	-199.547000	1790.280600
58.065000	-197.281500	1790.283300
58.753300	-197.933600	1790.284100
65.078700	-201.152000	1790.290300
59.860400	-199.586000	1790.291200
69.322400	-208.420600	1790.296000
62.161300	-198.501000	1790.299200
58.351500	-199.388900	1790.301000
69.302200	-206.513600	1790.301000
66.454500	-201.454200	1790.301500
64.221900	-200.216200	1790.303800
67.550000	-205.017800	1790.306900
53.598600	-193.216900	1790.308400
57.918700	-198.966100	1790.308900
51.745400	-193.389500	1790.311300
67.082400	-206.863600	1790.313600
54.296300	-193.983000	1790.317900
67.302200	-202.491700	1790.318200
66.236900	-205.137400	1790.320500
53.943300	-193.450800	1790.321500
63.978800	-200.579100	1790.322500
65.990600	-200.930300	1790.328900
63.572800	-199.211600	1790.332400
64.875100	-200.736600	1790.333300
52.189400	-193.845800	1790.336500
60.781600	-198.029000	1790.336500
62.680900	-198.681200	1790.336700
65.457200	-200.684400	1790.338700
68.261900	-208.162800	1790.339100
64.881300	-201.611100	1790.339300
68.795100	-208.440900	1790.342100
62.492800	-200.143600	1790.344200
64.434000	-200.676300	1790.345300
58.476600	-197.297500	1790.347600
54.742200	-195.073100	1790.347700
52.445200	-192.052100	1790.351300
60.299100	-197.840600	1790.352300
68.986700	-205.271100	1790.352500
61.597800	-198.300600	1790.354200
67.451800	-204.817000	1790.359700
52.763500	-196.002900	1790.361100
61.062800	-199.624900	1790.363900
64.186500	-199.648000	1790.366400
56.667300	-198.907900	1790.367000
65.544600	-203.225700	1790.371300
62.971500	-200.404100	1790.374100
53.811900	-196.209800	1790.378800
64.791500	-200.155400	1790.380600
68.024800	-203.465000	1790.381800
62.076800	-199.945800	1790.382900
51.253000	-192.184800	1790.383300
60.457900	-199.840000	1790.383800
63.148700	-198.799100	1790.384700
69.073500	-205.599500	1790.386800
65.297100	-202.638500	1790.387700
61.171700	-198.126100	1790.389600
51.743200	-191.601800	1790.389900
52.471900	-195.264000	1790.396100
55.939400	-198.477200	1790.398200
69.360100	-207.887400	1790.398700
65.930700	-204.282300	1790.400700
64.534000	-201.277300	1790.405600
67.351900	-204.614100	1790.412700
63.511800	-200.750100	1790.416400
58.794200	-199.730100	1790.420900
53.049000	-192.720900	1790.422500
52.432400	-195.914900	1790.433400
64.925600	-202.113900	1790.435800
69.246600	-207.489300	1790.438700
64.013800	-201.063400	1790.443800
56.272600	-198.732200	1790.446200
57.105100	-199.027700	1790.446800
66.059300	-204.757900	1790.455100
57.744000	-197.077000	1790.457900
66.566200	-205.745800	1790.459800
68.882300	-207.893300	1790.460900
58.454100	-197.009200	1790.463400
56.112300	-196.679400	1790.463600
67.249900	-204.409800	1790.465500
51.661400	-193.695100	1790.472200
50.870000	-191.131400	1790.472300
66.943100	-201.544100	1790.477800
64.580400	-201.776800	1790.478900
59.260700	-200.023200	1790.491600
69.013500	-207.120300	1790.494300
65.718200	-203.973500	1790.503200
62.222100	-200.328100	1790.517900
67.146300	-204.204600	1790.518000
68.539400	-204.475500	1790.522800
64.343600	-201.629600	1790.523400
62.525900	-198.251600	1790.526100
67.000000	-206.450600	1790.531100
50.492900	-191.705500	1790.540400
50.882900	-190.486100	1790.541500
68.882500	-206.558500	1790.547700
68.687400	-204.972300	1790.548300
60.641000	-197.688500	1790.549600
65.389800	-200.068200	1790.549700
61.053400	-197.860300	1790.551900
55.591900	-197.989500	1790.552700
52.850300	-191.911400	1790.560400
59.728600	-197.473000	1790.564100
67.041500	-204.000000	1790.569500
65.569000	-203.681300	1790.571100
64.091200	-199.030700	1790.574700
58.764600	-196.983100	1790.578600
54.481100	-193.471700	1790.581700
58.073600	-199.591800	1790.583600
67.945500	-202.975400	1790.585400
56.726100	-199.152100	1790.586300
63.544900	-198.673800	1790.587700
68.496600	-207.252800	1790.591500
58.868800	-200.061600	1790.596200
54.045500	-192.977700	1790.598000
62.129200	-198.066100	1790.600100
68.832100	-206.026700	1790.601900
61.486800	-200.143400	1790.608900
62.486100	-200.603900	1790.610600
55.781600	-198.686800	1790.613000
60.250700	-197.476800	1790.616100
66.935400	-203.796300	1790.620000
68.778500	-205.529300	1790.627900
64.799800	-199.479500	1790.630300
67.738900	-206.930700	1790.630800
53.553900	-197.046500	1790.633900
51.296300	-193.174000	1790.634100
52.252600	-195.782900	1790.636600
56.429700	-199.037100	1790.637800
54.990900	-194.235500	1790.638200
50.374700	-190.319300	1790.641800
62.988600	-200.915600	1790.642100
51.452400	-190.635200	1790.642800
64.010400	-201.577100	1790.643100
67.406700	-202.039900	1790.644000
54.831000	-197.419100	1790.644200
50.082300	-191.082300	1790.644800
