111	4.125827327369599	7.374876152744301	0.0
111	4.099154330613792	7.377172370309316	0.0
111	4.072454829896434	7.379007840390546	0.0
111	4.0457326326440475	7.3803876383842155	0.0
111	4.018991546283152	7.381316839686536	0.0
111	3.992235378240268	7.381800519693735	0.0
111	3.9654679359419154	7.381843753802032	0.0
111	3.938693026814615	7.381451617407641	0.0
111	3.9119144582848886	7.380629185906788	0.0
111	3.885136037779255	7.379381534695692	0.0
111	3.8583615727242346	7.377713739170573	0.0
111	3.8315948705463487	7.37563087472765	0.0
111	3.8048397386721176	7.373138016763145	0.0
111	3.778099984528062	7.370240240673277	0.0
111	3.751379415540701	7.366942621854264	0.0
111	3.724681839136556	7.3632502357023295	0.0
111	3.6980110627421463	7.359168157613691	0.0
111	3.6713708937839944	7.354701462984572	0.0
111	3.64476513968862	7.349855227211191	0.0
111	3.618197607882543	7.3446345256897665	0.0
111	3.591672105792283	7.339044433816518	0.0
111	3.565192440844363	7.33309002698767	0.0
111	3.5387624204653005	7.32677638059944	0.0
111	3.5123858520816187	7.320108570048049	0.0
111	3.486066543119833	7.313091670729713	0.0
111	3.45980830100647	7.3057307580406565	0.0
111	3.433614933168048	7.298030907377102	0.0
111	3.407490247031087	7.289997194135262	0.0
111	3.3814380500221066	7.281634693711363	0.0
111	3.3554621495676282	7.272948481501625	0.0
111	3.329566353094172	7.263943632902262	0.0
111	3.30375446802826	7.2546252233095	0.0
111	3.278030301796409	7.244998328119555	0.0
111	3.252397661825142	7.235068022728655	0.0
111	3.2268603555409787	7.22483938253301	0.0
111	3.2014221903704403	7.214317482928847	0.0
111	3.1760869737400474	7.203507399312382	0.0
111	3.1508585130763196	7.192414207079838	0.0
111	3.125740615805777	7.181042981627436	0.0
111	3.100737089354939	7.16939879835139	0.0
111	3.0758517411503297	7.157486732647927	0.0
111	3.0510883786184664	7.1453118599132655	0.0
111	3.0264508091858713	7.132879255543622	0.0
111	3.0019428402790633	7.12019399493522	0.0
111	2.977568279324563	7.107261153484279	0.0
111	2.9533309337488918	7.094085806587018	0.0
111	2.9292346109785714	7.080673029639662	0.0
111	2.905283118440118	7.067027898038423	0.0
111	2.881480263560056	7.053155487179526	0.0
111	2.857829853764904	7.039060872459191	0.0
111	2.8343356964811823	7.024749129273638	0.0
111	2.811001414391017	7.010224917690314	0.0
111	2.787829489487211	6.995490333362755	0.0
111	2.7648219688477322	6.9805464942009285	0.0
111	2.7419808986918346	6.965394516184304	0.0
111	2.7193083252387713	6.9500355152923445	0.0
111	2.6968062947077955	6.934470607504519	0.0
111	2.674476853318162	6.918700908800295	0.0
111	2.6523220472891236	6.902727535159137	0.0
111	2.6303439228399323	6.886551602560511	0.0
111	2.6085445261898426	6.870174226983886	0.0
111	2.586925903558108	6.853596524408729	0.0
111	2.5654901011639812	6.836819610814504	0.0
111	2.544239165226715	6.819844602180676	0.0
111	2.523175141965564	6.802672614486714	0.0
111	2.5023000775997812	6.785304763712088	0.0
111	2.4816160183486193	6.767742165836255	0.0
111	2.4611250104313322	6.749985936838692	0.0
111	2.4408291000671736	6.732037192698861	0.0
111	2.4207303334753965	6.713897049396227	0.0
111	2.4008307568752545	6.695566622910258	0.0
111	2.3811324164859977	6.677047029220418	0.0
111	2.3616373585268846	6.658339384306181	0.0
111	2.3423476292171665	6.639444804147007	0.0
111	2.3232652747760953	6.620364404722364	0.0
111	2.3043923414229264	6.601099302011719	0.0
111	2.2857308753769123	6.581650611994539	0.0
111	2.2672829228573046	6.562019450650288	0.0
111	2.24905053008336	6.542206933958435	0.0
111	2.231035743274329	6.522214177898446	0.0
111	2.2132406086494667	6.502042298449789	0.0
111	2.195667172428026	6.481692411591925	0.0
111	2.1783174808292594	6.4611656333043275	0.0
111	2.161193580072421	6.440463079566458	0.0
111	2.1442975163767644	6.419585866357784	0.0
111	2.127631335961542	6.398535109657776	0.0
111	2.1111970850460082	6.3773119254458965	0.0
111	2.094996809849416	6.355917429701614	0.0
111	2.0790325565910184	6.3343527384043945	0.0
111	2.0633063714900683	6.312618967533701	0.0
111	2.0478203007658196	6.290717233069005	0.0
111	2.032576390637526	6.26864865098977	0.0
111	2.017576687324441	6.246414337275467	0.0
111	2.0028232370458166	6.224015407905556	0.0
111	1.9883180860209073	6.201452978859509	0.0
111	1.9740632804689662	6.178728166116789	0.0
111	1.9600608666092458	6.155842085656863	0.0
111	1.9463128906610005	6.1327958534592	0.0
111	1.9328213988434841	6.109590585503264	0.0
111	1.9195883338982904	6.086227607187521	0.0
111	1.9066150460642854	6.06270944302268	0.0
111	1.8939026750596917	6.039039043572993	0.0
111	1.8814523603505728	6.015219359913028	0.0
111	1.869265241402993	5.9912533431173465	0.0
111	1.8573424576830186	5.967143944260518	0.0
111	1.8456851486567125	5.942894114417105	0.0
111	1.8342944537901416	5.918506804661678	0.0
